 sig=    1.000000000000000     
 dt=   1.0000000000000001E-009
 steps=      1000000
 x0=   0.1400000000000000         1.396200000000000      
    9.593700000000000     
 u=    50000.00000000000     
 v_perp=    800000.0000000000     
 
istep         r       z        zeta
    7500    9.2416285967E-01    4.5276479826E-01    1.0582648994E+01
    7600    9.2153709118E-01    4.6780603937E-01    1.0606031833E+01
    7700    9.1847309399E-01    4.8425908124E-01    1.0630098040E+01
    7800    9.1494389904E-01    5.0229057636E-01    1.0654932511E+01
    7900    9.1092959843E-01    5.2208398997E-01    1.0680635952E+01
    8000    9.0642224991E-01    5.4383816054E-01    1.0707328082E+01
    8100    9.0143268531E-01    5.6776377515E-01    1.0735151447E+01
    8200    8.9599949577E-01    5.9407691672E-01    1.0764275907E+01
    8300    8.9020004041E-01    6.2298890872E-01    1.0794903787E+01
    8400    8.8416235079E-01    6.5469219700E-01    1.0827275644E+01
    8500    8.7807499027E-01    6.8934334041E-01    1.0861676515E+01
    8600    8.7218912748E-01    7.2704672540E-01    1.0898442506E+01
    8700    8.6680373422E-01    7.6784650216E-01    1.0937967694E+01
    8800    8.6222258416E-01    8.1173883124E-01    1.0980711645E+01
    8900    8.5867388453E-01    8.5872000572E-01    1.1027208386E+01
    9000    8.5619392894E-01    9.0888542534E-01    1.1078077957E+01
    9100    8.5449710160E-01    9.6258639314E-01    1.1134040807E+01
    9200    8.5288287910E-01    1.0206330660E+00    1.1195931624E+01
    9300    8.5025939029E-01    1.0844984266E+00    1.1264701306E+01
    9400    8.4538881018E-01    1.1564217850E+00    1.1341385345E+01
    9500    8.3747858327E-01    1.2392233039E+00    1.1427016190E+01
    9600    8.2720127327E-01    1.3355705192E+00    1.1522496867E+01
    9700    8.1792930018E-01    1.4466616634E+00    1.1628558708E+01
    9800    8.1619791902E-01    1.5714011747E+00    1.1746005344E+01
    9900    8.2973555084E-01    1.7090665068E+00    1.1876208446E+01
   10000    8.6277454301E-01    1.8686810135E+00    1.2021160038E+01
   10100    9.1222036311E-01    2.0850741874E+00    1.2181896912E+01
   10200    9.6820216962E-01    2.4502861558E+00    1.2353803690E+01
   10300    9.9730469515E-01    3.2508017314E+00    1.2512215689E+01
   10400    7.2131460890E-01    5.3823922597E+00    1.2579529716E+01
   10500   -3.7006886909E+00    1.3596794129E+01    1.2286361702E+01
   10600   -2.8801340388E+00    1.1370495891E+01    1.2291173516E+01
   10700   -2.2222794672E+00    9.7486355891E+00    1.2303876719E+01
   10800   -1.6285970593E+00    8.4505017684E+00    1.2327188913E+01
   10900   -9.7801028797E-01    7.1819754258E+00    1.2368771038E+01
   11000    6.5866003028E-01    3.7426881548E+00    1.2546215139E+01
   11100    4.2826971981E-01    4.7952505885E+00    1.2549958616E+01
   11200    1.4138541035E-01    5.8895513639E+00    1.2538791190E+01
   11300    7.0978926939E-01    4.3107997763E+00    1.2614639620E+01
   11400    1.9198970042E-01    6.3859680959E+00    1.2572264590E+01
   11500   -9.6873021425E-01    9.9479360935E+00    1.2486470658E+01
   11600   -1.0439380702E+00    9.9337088119E+00    1.2470873441E+01
   11700   -3.9583258191E-01    8.7311588876E+00    1.2528007937E+01
   11800   -2.6722169836E+00    1.3258394385E+01    1.2387698829E+01
   11900    1.3440392600E+00   -1.1014361192E-01    1.3375435081E+01
   12000    1.3361364456E+00   -1.1867195693E-01    1.3429252600E+01
   12100    1.3278476679E+00   -1.2679855309E-01    1.3483379799E+01
   12200    1.3192107291E+00   -1.3450420823E-01    1.3537838208E+01
   12300    1.3102652459E+00   -1.4177113183E-01    1.3592648978E+01
   12400    1.3010525621E+00   -1.4858297452E-01    1.3647832716E+01
   12500    1.2916156421E+00   -1.5492488569E-01    1.3703409307E+01
   12600    1.2819989376E+00   -1.6078358745E-01    1.3759397701E+01
   12700    1.2722482209E+00   -1.6614746122E-01    1.3815815696E+01
   12800    1.2624103826E+00   -1.7100664342E-01    1.3872679691E+01
   12900    1.2525331873E+00   -1.7535312832E-01    1.3930004436E+01
   13000    1.2426649884E+00   -1.7918087807E-01    1.3987802770E+01
   13100    1.2328543974E+00   -1.8248594188E-01    1.4046085364E+01
   13200    1.2231499057E+00   -1.8526658664E-01    1.4104860464E+01
   13300    1.2135994570E+00   -1.8752344000E-01    1.4164133651E+01
   13400    1.2042499675E+00   -1.8925964473E-01    1.4223907622E+01
   13500    1.1951467806E+00   -1.9048105102E-01    1.4284182000E+01
   13600    1.1863318352E+00   -1.9119900423E-01    1.4344952958E+01
   13700    1.1778423322E+00   -1.9143201956E-01    1.4406213128E+01
   13800    1.1697128121E+00   -1.9120048884E-01    1.4467952138E+01
   13900    1.1619743567E+00   -1.9052757683E-01    1.4530156521E+01
   14000    1.1546542539E+00   -1.8943920983E-01    1.4592809759E+01
   14100    1.1477759214E+00   -1.8796366558E-01    1.4655892407E+01
   14200    1.1413588527E+00   -1.8613132438E-01    1.4719382231E+01
   14300    1.1354187619E+00   -1.8397422911E-01    1.4783254398E+01
   14400    1.1299678648E+00   -1.8152560373E-01    1.4847481680E+01
   14500    1.1250152955E+00   -1.7881931729E-01    1.4912034675E+01
   14600    1.1205676158E+00   -1.7588933844E-01    1.4976882038E+01
   14700    1.1166293661E+00   -1.7276922004E-01    1.5041990708E+01
   14800    1.1132035957E+00   -1.6949165785E-01    1.5107326128E+01
   14900    1.1102923108E+00   -1.6608816266E-01    1.5172852458E+01
   15000    1.1078967857E+00   -1.6258887369E-01    1.5238532779E+01
   15100    1.1060177031E+00   -1.5902252485E-01    1.5304329309E+01
   15200    1.1046551123E+00   -1.5541655486E-01    1.5370203610E+01
   15300    1.1038082221E+00   -1.5179733237E-01    1.5436116824E+01
   15400    1.1034750713E+00   -1.4819045172E-01    1.5502029917E+01
   15500    1.1036521350E+00   -1.4462104615E-01    1.5567903953E+01
   15600    1.1043339348E+00   -1.4111406610E-01    1.5633700386E+01
   15700    1.1055127163E+00   -1.3769447876E-01    1.5699381365E+01
   15800    1.1071782414E+00   -1.3438736063E-01    1.5764910052E+01
   15900    1.1093177223E+00   -1.3121787267E-01    1.5830250925E+01
   16000    1.1119158974E+00   -1.2821112559E-01    1.5895370074E+01
   16100    1.1149552257E+00   -1.2539195784E-01    1.5960235463E+01
   16200    1.1184161602E+00   -1.2278465806E-01    1.6024817159E+01
   16300    1.1222774513E+00   -1.2041266874E-01    1.6089087527E+01
   16400    1.1265164343E+00   -1.1829830581E-01    1.6153021380E+01
   16500    1.1311092627E+00   -1.1646252347E-01    1.6216596090E+01
   16600    1.1360310663E+00   -1.1492474375E-01    1.6279791673E+01
   16700    1.1412560270E+00   -1.1370275935E-01    1.6342590840E+01
   16800    1.1467573807E+00   -1.1281270680E-01    1.6404979021E+01
   16900    1.1525073645E+00   -1.1226909718E-01    1.6466944370E+01
   17000    1.1584771323E+00   -1.1208488491E-01    1.6528477743E+01
   17100    1.1646366640E+00   -1.1227155191E-01    1.6589572666E+01
   17200    1.1709546909E+00   -1.1283918562E-01    1.6650225277E+01
   17300    1.1773986542E+00   -1.1379653366E-01    1.6710434252E+01
   17400    1.1839347080E+00   -1.1515102375E-01    1.6770200723E+01
   17500    1.1905277710E+00   -1.1690874390E-01    1.6829528171E+01
   17600    1.1971416271E+00   -1.1907438349E-01    1.6888422325E+01
   17700    1.2037390686E+00   -1.2165113902E-01    1.6946891030E+01
   17800    1.2102820733E+00   -1.2464059016E-01    1.7004944131E+01
   17900    1.2167320059E+00   -1.2804255259E-01    1.7062593331E+01
   18000    1.2230498342E+00   -1.3185491409E-01    1.7119852061E+01
   18100    1.2291963533E+00   -1.3607346044E-01    1.7176735334E+01
   18200    1.2351324116E+00   -1.4069169837E-01    1.7233259616E+01
   18300    1.2408191388E+00   -1.4570068372E-01    1.7289442681E+01
   18400    1.2462181738E+00   -1.5108886375E-01    1.7345303483E+01
   18500    1.2512918950E+00   -1.5684194282E-01    1.7400862022E+01
   18600    1.2560036548E+00   -1.6294278114E-01    1.7456139227E+01
   18700    1.2603180180E+00   -1.6937133533E-01    1.7511156833E+01
   18800    1.2642010043E+00   -1.7610464741E-01    1.7565937271E+01
   18900    1.2676203318E+00   -1.8311688782E-01    1.7620503565E+01
   19000    1.2705456594E+00   -1.9037945541E-01    1.7674879229E+01
   19100    1.2729488202E+00   -1.9786113426E-01    1.7729088176E+01
   19200    1.2748040415E+00   -2.0552830483E-01    1.7783154629E+01
   19300    1.2760881443E+00   -2.1334520521E-01    1.7837103040E+01
   19400    1.2767807155E+00   -2.2127423436E-01    1.7890958015E+01
   19500    1.2768642470E+00   -2.2927628771E-01    1.7944744241E+01
   19600    1.2763242368E+00   -2.3731111402E-01    1.7998486430E+01
   19700    1.2751492509E+00   -2.4533768227E-01    1.8052209260E+01
   19800    1.2733309434E+00   -2.5331454689E-01    1.8105937327E+01
   19900    1.2708640377E+00   -2.6120020108E-01    1.8159695109E+01
   20000    1.2677462718E+00   -2.6895341008E-01    1.8213506928E+01
   20100    1.2639783119E+00   -2.7653351856E-01    1.8267396931E+01
   20200    1.2595636421E+00   -2.8390072764E-01    1.8321389073E+01
   20300    1.2545084340E+00   -2.9101633909E-01    1.8375507105E+01
   20400    1.2488214052E+00   -2.9784296577E-01    1.8429774580E+01
   20500    1.2425136709E+00   -3.0434470940E-01    1.8484214860E+01
   20600    1.2355985951E+00   -3.1048730774E-01    1.8538851136E+01
   20700    1.2280916444E+00   -3.1623825472E-01    1.8593706461E+01
   20800    1.2200102492E+00   -3.2156689750E-01    1.8648803785E+01
   20900    1.2113736709E+00   -3.2644451456E-01    1.8704166007E+01
   21000    1.2022028791E+00   -3.3084437839E-01    1.8759816034E+01
   21100    1.1925204361E+00   -3.3474180555E-01    1.8815776846E+01
   21200    1.1823503888E+00   -3.3811419620E-01    1.8872071575E+01
   21300    1.1717181678E+00   -3.4094106426E-01    1.8928723586E+01
   21400    1.1606504904E+00   -3.4320405891E-01    1.8985756571E+01
   21500    1.1491752680E+00   -3.4488697737E-01    1.9043194639E+01
   21600    1.1373215169E+00   -3.4597576893E-01    1.9101062416E+01
   21700    1.1251192701E+00   -3.4645852938E-01    1.9159385145E+01
   21800    1.1125994915E+00   -3.4632548506E-01    1.9218188776E+01
   21900    1.0997939917E+00   -3.4556896515E-01    1.9277500059E+01
   22000    1.0867353444E+00   -3.4418336074E-01    1.9337346624E+01
   22100    1.0734568070E+00   -3.4216506576E-01    1.9397757039E+01
   22200    1.0599922445E+00   -3.3951240293E-01    1.9458760865E+01
   22300    1.0463760569E+00   -3.3622553464E-01    1.9520388671E+01
   22400    1.0326431172E+00   -3.3230635081E-01    1.9582672036E+01
   22500    1.0188287222E+00   -3.2775833133E-01    1.9645643502E+01
   22600    1.0049685489E+00   -3.2258641026E-01    1.9709336502E+01
   22700    9.9109863102E-01   -3.1679681164E-01    1.9773785233E+01
   22800    9.7725534658E-01   -3.1039688351E-01    1.9839024483E+01
   22900    9.6347540498E-01   -3.0339495206E-01    1.9905089400E+01
   23000    9.4979585787E-01   -2.9580015525E-01    1.9972015205E+01
   23100    9.3625408499E-01   -2.8762234434E-01    2.0039836835E+01
   23200    9.2288780829E-01   -2.7887196667E-01    2.0108588530E+01
   23300    9.0973506817E-01   -2.6956004089E-01    2.0178303349E+01
   23400    8.9683421299E-01   -2.5969814398E-01    2.0249012623E+01
   23500    8.8422385816E-01   -2.4929847538E-01    2.0320745342E+01
   23600    8.7194280270E-01   -2.3837400155E-01    2.0393527490E+01
   23700    8.6002993263E-01   -2.2693862666E-01    2.0467381324E+01
   23800    8.4852405034E-01   -2.1500745510E-01    2.0542324616E+01
   23900    8.3746365585E-01   -2.0259708933E-01    2.0618369877E+01
   24000    8.2688669429E-01   -1.8972592897E-01    2.0695523575E+01
   24100    8.1683027511E-01   -1.7641445048E-01    2.0773785368E+01
   24200    8.0733036574E-01   -1.6268545009E-01    2.0853147383E+01
   24300    7.9842148783E-01   -1.4856419769E-01    2.0933593552E+01
   24400    7.9013642726E-01   -1.3407847396E-01    2.1015099022E+01
   24500    7.8250597138E-01   -1.1925846933E-01    2.1097629680E+01
   24600    7.7555870016E-01   -1.0413652763E-01    2.1181141788E+01
   24700    7.6932086549E-01   -8.8746732975E-02    2.1265581788E+01
   24800    7.6381638644E-01   -7.3124366573E-02    2.1350886255E+01
   24900    7.5906696045E-01   -5.7305297489E-02    2.1436982044E+01
   25000    7.5509224697E-01   -4.1325408641E-02    2.1523786614E+01
   25100    7.5191003773E-01   -2.5220179166E-02    2.1611208556E+01
   25200    7.4953630126E-01   -9.0245344370E-03    2.1699148332E+01
   25300    7.4798500306E-01    7.2270031135E-03    2.1787499231E+01
   25400    7.4726763935E-01    2.3499916989E-02    2.1876148557E+01
   25500    7.4739249607E-01    3.9759192525E-02    2.1964979028E+01
   25600    7.4836375636E-01    5.5968915944E-02    2.2053870382E+01
   25700    7.5018068128E-01    7.2092222550E-02    2.2142701134E+01
   25800    7.5283709981E-01    8.8091651825E-02    2.2231350429E+01
   25900    7.5632139781E-01    1.0392988585E-01    2.2319699888E+01
   26000    7.6061704344E-01    1.1957069145E-01    2.2407635367E+01
   26100    7.6570351522E-01    1.3497978516E-01    2.2495048522E+01
   26200    7.7155737950E-01    1.5012542345E-01    2.2581838140E+01
   26300    7.7815323964E-01    1.6497859552E-01    2.2667911191E+01
   26400    7.8546436168E-01    1.7951285026E-01    2.2753183617E+01
   26500    7.9346291195E-01    1.9370391086E-01    2.2837580861E+01
   26600    8.0211989436E-01    2.0752923082E-01    2.2921038178E+01
   26700    8.1140495633E-01    2.2096763162E-01    2.3003500744E+01
   26800    8.2128624105E-01    2.3399908059E-01    2.3084923595E+01
   26900    8.3173040899E-01    2.4660458666E-01    2.3165271404E+01
   27000    8.4270285973E-01    2.5876615795E-01    2.3244518113E+01
   27100    8.5416810780E-01    2.7046676000E-01    2.3322646427E+01
   27200    8.6609022622E-01    2.8169023564E-01    2.3399647201E+01
   27300    8.7843326994E-01    2.9242117659E-01    2.3475518738E+01
   27400    8.9116161735E-01    3.0264476043E-01    2.3550266033E+01
   27500    9.0424020280E-01    3.1234657596E-01    2.3623899990E+01
   27600    9.1763464252E-01    3.2151246003E-01    2.3696436638E+01
   27700    9.3131127409E-01    3.3012836123E-01    2.3767896370E+01
   27800    9.4523713439E-01    3.3818023818E-01    2.3838303217E+01
   27900    9.5937989648E-01    3.4565399440E-01    2.3907684172E+01
   28000    9.7370777826E-01    3.5253544943E-01    2.3976068566E+01
   28100    9.8818942800E-01    3.5881034562E-01    2.4043487513E+01
   28200    1.0027937876E+00    3.6446439166E-01    2.4109973413E+01
   28300    1.0174899341E+00    3.6948334474E-01    2.4175559518E+01
   28400    1.0322469013E+00    3.7385313379E-01    2.4240279565E+01
   28500    1.0470334878E+00    3.7756002534E-01    2.4304167467E+01
   28600    1.0618180610E+00    3.8059083131E-01    2.4367257063E+01
   28700    1.0765683681E+00    3.8293315597E-01    2.4429581918E+01
   28800    1.0912513685E+00    3.8457567621E-01    2.4491175176E+01
   28900    1.1058330991E+00    3.8550844713E-01    2.4552069456E+01
   29000    1.1202785827E+00    3.8572322356E-01    2.4612296788E+01
   29100    1.1345517884E+00    3.8521378785E-01    2.4671888578E+01
   29200    1.1486156471E+00    3.8397627502E-01    2.4730875605E+01
   29300    1.1624321239E+00    3.8200948742E-01    2.4789288033E+01
   29400    1.1759623455E+00    3.7931519307E-01    2.4847155444E+01
   29500    1.1891667809E+00    3.7589840336E-01    2.4904506882E+01
   29600    1.2020054694E+00    3.7176762630E-01    2.4961370903E+01
   29700    1.2144382948E+00    3.6693509174E-01    2.5017775633E+01
   29800    1.2264253006E+00    3.6141694289E-01    2.5073748831E+01
   29900    1.2379270445E+00    3.5523338781E-01    2.5129317952E+01
   30000    1.2489049873E+00    3.4840880302E-01    2.5184510208E+01
   30100    1.2593219120E+00    3.4097178091E-01    2.5239352623E+01
   30200    1.2691423672E+00    3.3295511385E-01    2.5293872093E+01
   30300    1.2783331243E+00    3.2439570817E-01    2.5348095425E+01
   30400    1.2868636394E+00    3.1533442435E-01    2.5402049375E+01
   30500    1.2947065078E+00    3.0581584144E-01    2.5455760676E+01
   30600    1.3018378972E+00    2.9588794561E-01    2.5509256056E+01
   30700    1.3082379481E+00    2.8560174512E-01    2.5562562244E+01
   30800    1.3138911282E+00    2.7501081500E-01    2.5615705968E+01
   30900    1.3187865272E+00    2.6417077801E-01    2.5668713944E+01
   31000    1.3229180846E+00    2.5313873045E-01    2.5721612853E+01
   31100    1.3262847370E+00    2.4197262469E-01    2.5774429311E+01
   31200    1.3288904824E+00    2.3073062238E-01    2.5827189827E+01
   31300    1.3307443547E+00    2.1947043388E-01    2.5879920760E+01
   31400    1.3318603092E+00    2.0824866005E-01    2.5932648258E+01
   31500    1.3322570203E+00    1.9712015234E-01    2.5985398201E+01
   31600    1.3319575987E+00    1.8613740623E-01    2.6038196135E+01
   31700    1.3309892346E+00    1.7535000271E-01    2.6091067200E+01
   31800    1.3293827794E+00    1.6480411145E-01    2.6144036056E+01
   31900    1.3271722792E+00    1.5454206829E-01    2.6197126809E+01
   32000    1.3243944761E+00    1.4460203810E-01    2.6250362935E+01
   32100    1.3210882934E+00    1.3501777136E-01    2.6303767200E+01
   32200    1.3172943245E+00    1.2581845901E-01    2.6357361584E+01
   32300    1.3130543393E+00    1.1702868604E-01    2.6411167207E+01
   32400    1.3084108249E+00    1.0866847979E-01    2.6465204258E+01
   32500    1.3034065714E+00    1.0075344526E-01    2.6519491914E+01
   32600    1.2980843120E+00    9.3294977029E-02    2.6574048275E+01
   32700    1.2924864214E+00    8.6300536048E-02    2.6628890291E+01
   32800    1.2866546760E+00    7.9773979195E-02    2.6684033683E+01
   32900    1.2806300719E+00    7.3715929793E-02    2.6739492873E+01
   33000    1.2744526994E+00    6.8124177713E-02    2.6795280908E+01
   33100    1.2681616649E+00    6.2994097770E-02    2.6851409375E+01
   33200    1.2617950517E+00    5.8319074621E-02    2.6907888323E+01
   33300    1.2553899097E+00    5.4090921318E-02    2.6964726177E+01
   33400    1.2489822588E+00    5.0300277545E-02    2.7021929646E+01
   33500    1.2426070930E+00    4.6936972403E-02    2.7079503638E+01
   33600    1.2362983725E+00    4.3990336252E-02    2.7137451169E+01
   33700    1.2300889898E+00    4.1449446893E-02    2.7195773275E+01
   33800    1.2240107025E+00    3.9303297889E-02    2.7254468935E+01
   33900    1.2180940297E+00    3.7540880009E-02    2.7313535000E+01
   34000    1.2123681129E+00    3.6151171409E-02    2.7372966143E+01
   34100    1.2068605514E+00    3.5123038050E-02    2.7432754832E+01
   34200    1.2015972256E+00    3.4445051195E-02    2.7492891326E+01
   34300    1.1966021277E+00    3.4105234316E-02    2.7553363700E+01
   34400    1.1918972187E+00    3.4090758110E-02    2.7614157909E+01
   34500    1.1875023317E+00    3.4387606234E-02    2.7675257878E+01
   34600    1.1834351390E+00    3.4980239627E-02    2.7736645620E+01
   34700    1.1797111917E+00    3.5851290072E-02    2.7798301385E+01
   34800    1.1763440352E+00    3.6981314400E-02    2.7860203824E+01
   34900    1.1733453942E+00    3.8348639604E-02    2.7922330159E+01
   35000    1.1707254107E+00    3.9929322374E-02    2.7984656364E+01
   35100    1.1684929103E+00    4.1697238465E-02    2.8047157337E+01
   35200    1.1666556667E+00    4.3624303419E-02    2.8109807058E+01
   35300    1.1652206308E+00    4.5680813277E-02    2.8172578732E+01
   35400    1.1641940974E+00    4.7835879321E-02    2.8235444920E+01
   35500    1.1635817862E+00    5.0057920392E-02    2.8298377649E+01
   35600    1.1633888284E+00    5.2315169988E-02    2.8361348521E+01
   35700    1.1636196639E+00    5.4576153840E-02    2.8424328809E+01
   35800    1.1642778634E+00    5.6810099957E-02    2.8487289576E+01
   35900    1.1653659037E+00    5.8987251940E-02    2.8550201789E+01
   36000    1.1668849252E+00    6.1079070292E-02    2.8613036470E+01
   36100    1.1688344996E+00    6.3058320616E-02    2.8675764853E+01
   36200    1.1712124337E+00    6.4899059327E-02    2.8738358572E+01
   36300    1.1740146213E+00    6.6576537131E-02    2.8800789860E+01
   36400    1.1772349498E+00    6.8067045464E-02    2.8863031762E+01
   36500    1.1808652588E+00    6.9347731390E-02    2.8925058346E+01
   36600    1.1848953407E+00    7.0396404574E-02    2.8986844915E+01
   36700    1.1893129736E+00    7.1191356104E-02    2.9048368198E+01
   36800    1.1941039714E+00    7.1711204390E-02    2.9109606529E+01
   36900    1.1992522413E+00    7.1934778791E-02    2.9170539999E+01
   37000    1.2047398377E+00    7.1841047946E-02    2.9231150587E+01
   37100    1.2105470056E+00    7.1409096425E-02    2.9291422262E+01
   37200    1.2166522085E+00    7.0618150511E-02    2.9351341063E+01
   37300    1.2230321390E+00    6.9447651798E-02    2.9410895158E+01
   37400    1.2296617124E+00    6.7877375757E-02    2.9470074875E+01
   37500    1.2365140457E+00    6.5887591550E-02    2.9528872726E+01
   37600    1.2435604266E+00    6.3459259023E-02    2.9587283402E+01
   37700    1.2507702797E+00    6.0574258712E-02    2.9645303760E+01
   37800    1.2581111349E+00    5.7215650450E-02    2.9702932797E+01
   37900    1.2655486098E+00    5.3367955519E-02    2.9760171604E+01
   38000    1.2730464099E+00    4.9017456287E-02    2.9817023317E+01
   38100    1.2805663591E+00    4.4152505948E-02    2.9873493056E+01
   38200    1.2880684640E+00    3.8763839822E-02    2.9929587856E+01
   38300    1.2955110194E+00    3.2844879167E-02    2.9985316589E+01
   38400    1.3028507582E+00    2.6392018943E-02    3.0040689886E+01
   38500    1.3100430464E+00    1.9404892433E-02    3.0095720046E+01
   38600    1.3170421250E+00    1.1886607837E-02    3.0150420946E+01
   38700    1.3238013937E+00    3.8439543809E-03    3.0204807943E+01
   38800    1.3302737364E+00   -4.7124233007E-03    3.0258897773E+01
   38900    1.3364118836E+00   -1.3767882585E-02    3.0312708444E+01
   39000    1.3421688075E+00   -2.3303673094E-02    3.0366259135E+01
   39100    1.3474981471E+00   -3.3296863806E-02    3.0419570085E+01
   39200    1.3523546572E+00   -4.3720312982E-02    3.0472662489E+01
   39300    1.3566946769E+00   -5.4542689029E-02    3.0525558395E+01
   39400    1.3604766092E+00   -6.5728553444E-02    3.0578280605E+01
   39500    1.3636614027E+00   -7.7238513777E-02    3.0630852579E+01
   39600    1.3662130243E+00   -8.9029455292E-02    3.0683298340E+01
   39700    1.3680989106E+00   -1.0105485286E-01    3.0735642390E+01
   39800    1.3692903841E+00   -1.1326516272E-01    3.0787909624E+01
   39900    1.3697630213E+00   -1.2560828563E-01    3.0840125247E+01
   40000    1.3694969620E+00   -1.3803009126E-01    3.0892314705E+01
