 sig=    1.000000000000000     
 dt=   1.0000000000000001E-009
 steps=      1000000
 x0=   0.1400000000000000         1.396200000000000      
    9.593700000000000     
 u=    50000.00000000000     
 v_perp=    1100000.000000000     
 
istep         r       z        zeta
   12900   -2.6671958030E+07    4.0499613417E+07    2.4019407179E+01
   13000   -2.5717624371E+07    4.2705261850E+07    2.4111148302E+01
   13100   -2.4529542803E+07    4.4892119751E+07    2.4201448293E+01
   13200   -2.3098105463E+07    4.7029943334E+07    2.4290441256E+01
   13300   -2.1418841582E+07    4.9085833096E+07    2.4378260219E+01
   13400   -1.9492991432E+07    5.1025127768E+07    2.4465035877E+01
   13500   -1.7327922681E+07    5.2812459054E+07    2.4550895737E+01
   13600   -1.4937339203E+07    5.4412933730E+07    2.4635963611E+01
   13700   -1.2341240927E+07    5.5793392797E+07    2.4720359426E+01
   13800   -9.5656083922E+06    5.6923683346E+07    2.4804199293E+01
   13900   -6.6418052964E+06    5.7777869802E+07    2.4887595801E+01
   14000   -3.6057141498E+06    5.8335308766E+07    2.4970658503E+01
   14100   -4.9664175496E+05    5.8581516625E+07    2.5053494534E+01
   14200    2.6439497720E+06    5.8508771222E+07    2.5136209354E+01
   14300    5.7738164471E+06    5.8116407254E+07    2.5218907544E+01
   14400    8.8513323289E+06    5.7410787721E+07    2.5301693654E+01
   14500    1.1836836992E+07    5.6404958183E+07    2.5384673031E+01
   14600    1.4693857830E+07    5.5118013965E+07    2.5467952620E+01
   14700    1.7390146793E+07    5.3574230071E+07    2.5551641689E+01
   14800    1.9898487935E+07    5.1802017193E+07    2.5635852439E+01
   14900    2.2197251245E+07    4.9832773682E+07    2.5720700467E+01
   15000    2.4270687199E+07    4.7699702466E+07    2.5806305057E+01
   15100    2.6108973389E+07    4.5436654693E+07    2.5892789236E+01
   15200    2.7708037907E+07    4.3077050237E+07    2.5980279576E+01
   15300    2.9069193422E+07    4.0652911499E+07    2.6068905701E+01
   15400    3.0198621241E+07    3.8194033620E+07    2.6158799439E+01
   15500    3.1106746811E+07    3.5727303355E+07    2.6250093598E+01
   15600    3.1807547967E+07    3.3276171943E+07    2.6342920306E+01
   15700    3.2317835243E+07    3.0860284791E+07    2.6437408887E+01
   15800    3.2656539682E+07    2.8495272349E+07    2.6533683249E+01
   15900    3.2844037519E+07    2.6192710177E+07    2.6631858747E+01
   16000    3.2901532598E+07    2.3960258348E+07    2.6732038558E+01
   16100    3.2850507222E+07    2.1801985520E+07    2.6834309587E+01
   16200    3.2712242258E+07    1.9718865348E+07    2.6938737984E+01
   16300    3.2507400614E+07    1.7709399440E+07    2.7045364419E+01
   16400    3.2255666998E+07    1.5770277616E+07    2.7154199290E+01
   16500    3.1975441012E+07    1.3896951956E+07    2.7265218137E+01
   16600    3.1683586747E+07    1.2084006364E+07    2.7378357567E+01
   16700    3.1395244694E+07    1.0325273317E+07    2.7493512075E+01
   16800    3.1123707710E+07    8.6137769594E+06    2.7610532142E+01
   16900    3.0880353972E+07    6.9417060426E+06    2.7729223963E+01
   17000    3.0674623164E+07    5.3006437253E+06    2.7849351121E+01
   17100    3.0514022051E+07    3.6821371074E+06    2.7970638363E+01
   17200    3.0404149394E+07    2.0784253460E+06    2.8092777493E+01
   17300    3.0348730367E+07    4.8293758602E+05    2.8215435230E+01
   17400    3.0349645528E+07   -1.1097875090E+06    2.8338262642E+01
   17500    3.0406937388E+07   -2.7047905700E+06    2.8460905613E+01
   17600    3.0518787847E+07   -4.3076276236E+06    2.8583015656E+01
   17700    3.0681478312E+07   -5.9250251425E+06    2.8704260355E+01
   17800    3.0889354781E+07   -7.5649153257E+06    2.8824332743E+01
   17900    3.1134812787E+07   -9.2359084700E+06    2.8942959081E+01
   18000    3.1408300496E+07   -1.0946562455E+07    2.9059904673E+01
   18100    3.1698330985E+07   -1.2704829056E+07    2.9174977548E+01
   18200    3.1991504302E+07   -1.4517838492E+07    2.9288030047E+01
   18300    3.2272556542E+07   -1.6391924070E+07    2.9398958477E+01
   18400    3.2524461225E+07   -1.8332657519E+07    2.9507701149E+01
   18500    3.2728601951E+07   -2.0344700181E+07    2.9614235153E+01
   18600    3.2865021403E+07   -2.2431403068E+07    2.9718572252E+01
   18700    3.2912741095E+07   -2.4594212930E+07    2.9820754287E+01
   18800    3.2850144353E+07   -2.6832005425E+07    2.9920848381E+01
   18900    3.2655419599E+07   -2.9140466757E+07    3.0018942216E+01
   19000    3.2307066109E+07   -3.1511608764E+07    3.0115139570E+01
   19100    3.1784465259E+07   -3.3933459279E+07    3.0209556239E+01
   19200    3.1068515574E+07   -3.6389937736E+07    3.0302316425E+01
   19300    3.0142321231E+07   -3.8860910096E+07    3.0393549631E+01
   19400    2.8991913893E+07   -4.1322413517E+07    3.0483388063E+01
   19500    2.7606978950E+07   -4.3747043796E+07    3.0571964525E+01
   19600    2.5981550570E+07   -4.6104502010E+07    3.0659410779E+01
   19700    2.4114635596E+07   -4.8362297623E+07    3.0745856341E+01
   19800    2.2010724009E+07   -5.0486602027E+07    3.0831427643E+01
   19900    1.9680143640E+07   -5.2443238693E+07    3.0916247559E+01
   20000    1.7139219449E+07   -5.4198784698E+07    3.1000435208E+01
   20100    1.4410203765E+07   -5.5721744832E+07    3.1084106037E+01
   20200    1.1520953893E+07   -5.6983745930E+07    3.1167372104E+01
   20300    8.5043476630E+06   -5.7960687957E+07    3.1250342557E+01
   20400    5.3974448378E+06   -5.8633781952E+07    3.1333124250E+01
   20500    2.2404215865E+06   -5.8990405079E+07    3.1415822469E+01
   20600   -9.2467588136E+05   -5.9024710435E+07    3.1498541733E+01
   20700   -4.0552960592E+06   -5.8737943841E+07    3.1581386635E+01
   20800   -7.1097912154E+06   -5.8138440055E+07    3.1664462674E+01
   20900   -1.0048791450E+07   -5.7241294540E+07    3.1747877063E+01
   21000   -1.2836466216E+07   -5.6067731291E+07    3.1831739460E+01
   21100   -1.5441604601E+07   -5.4644209495E+07    3.1916162586E+01
   21200   -1.7838460571E+07   -5.3001329396E+07    3.2001262701E+01
   21300   -2.0007328649E+07   -5.1172609047E+07    3.2087159892E+01
   21400   -2.1934837079E+07   -4.9193207590E+07    3.2173978133E+01
   21500   -2.3613967047E+07   -4.7098667461E+07    3.2261845077E+01
   21600   -2.5043825522E+07   -4.4923738349E+07    3.2350891545E+01
   21700   -2.6229213759E+07   -4.2701331481E+07    3.2441250646E+01
   21800   -2.7180041466E+07   -4.0461636081E+07    3.2533056509E+01
   21900   -2.7910637082E+07   -3.8231413396E+07    3.2626442563E+01
   22000   -2.8438997302E+07   -3.6033470320E+07    3.2721539326E+01
   22100   -2.8786005471E+07   -3.3886307210E+07    3.2818471689E+01
   22200   -2.8974632413E+07   -3.1803934446E+07    3.2917355658E+01
   22300   -2.9029120758E+07   -2.9795859004E+07    3.3018294575E+01
   22400   -2.8974152270E+07   -2.7867251077E+07    3.3121374862E+01
   22500   -2.8834012750E+07   -2.6019302888E+07    3.3226661370E+01
   22600   -2.8631800303E+07   -2.4249777017E+07    3.3334192478E+01
   22700   -2.8388758451E+07   -2.2553704211E+07    3.3443975147E+01
   22800   -2.8123832768E+07   -2.0924139301E+07    3.3555980210E+01
   22900   -2.7853522145E+07   -1.9352845832E+07    3.3670138222E+01
   23000   -2.7592012540E+07   -1.7830793347E+07    3.3786336282E+01
   23100   -2.7351466661E+07   -1.6348438030E+07    3.3904416204E+01
   23200   -2.7142261692E+07   -1.4895889477E+07    3.4024174429E+01
   23300   -2.6972991499E+07   -1.3463157081E+07    3.4145363966E+01
   23400   -2.6850200554E+07   -1.2040621913E+07    3.4267698534E+01
   23500   -2.6778019179E+07   -1.0619679704E+07    3.4390858904E+01
   23600   -2.6757981728E+07   -9.1932735550E+06    3.4514501234E+01
   23700   -2.6789227413E+07   -7.7559800533E+06    3.4638266993E+01
   23800   -2.6869043442E+07   -6.3035274048E+06    3.4761793872E+01
   23900   -2.6993479263E+07   -4.8319819487E+06    3.4884726947E+01
   24000   -2.7157710290E+07   -3.3370652036E+06    3.5006729338E+01
   24100   -2.7355995182E+07   -1.8139708512E+06    3.5127491674E+01
   24200   -2.7581327542E+07   -2.5771090421E+05    3.5246739810E+01
   24300   -2.7825052463E+07    1.3363043948E+06    3.5364240463E+01
   24400   -2.8076705912E+07    2.9718336032E+06    3.5479804630E+01
   24500   -2.8324180662E+07    4.6517283416E+06    3.5593288850E+01
   24600   -2.8554145174E+07    6.3781619786E+06    3.5704594529E+01
   24700   -2.8752542631E+07    8.1529366117E+06    3.5813665645E+01
   24800   -2.8905005967E+07    9.9776333682E+06    3.5920485224E+01
   24900   -2.8997105843E+07    1.1853482307E+07    3.6025070990E+01
   25000   -2.9014443666E+07    1.3780966142E+07    3.6127470544E+01
   25100   -2.8942665992E+07    1.5759265173E+07    3.6227756411E+01
   25200   -2.8767494159E+07    1.7785677213E+07    3.6326021190E+01
   25300   -2.8474842707E+07    1.9855121770E+07    3.6422373005E+01
   25400   -2.8051061940E+07    2.1959791625E+07    3.6516931382E+01
   25500   -2.7483302745E+07    2.4088971060E+07    3.6609823620E+01
   25600   -2.6759976522E+07    2.6229010907E+07    3.6701181697E+01
   25700   -2.5871272392E+07    2.8363438233E+07    3.6791139707E+01
   25800   -2.4809694326E+07    3.0473179297E+07    3.6879831804E+01
   25900   -2.3570586653E+07    3.2536882613E+07    3.6967390631E+01
   26000   -2.2152622199E+07    3.4531338849E+07    3.7053946176E+01
   26100   -2.0558229927E+07    3.6432001458E+07    3.7139625018E+01
   26200   -1.8793937748E+07    3.8213613510E+07    3.7224549915E+01
   26300   -1.6870602821E+07    3.9850941070E+07    3.7308839691E+01
   26400   -1.4803498775E+07    4.1319602336E+07    3.7392609376E+01
   26500   -1.2612229658E+07    4.2596966695E+07    3.7475970560E+01
   26600   -1.0320445976E+07    4.3663081895E+07    3.7559031923E+01
   26700   -7.9553494060E+06    4.4501574052E+07    3.7641899903E+01
   26800   -5.5469888565E+06    4.5100456989E+07    3.7724679457E+01
   26900   -3.1273694085E+06    4.5452786470E+07    3.7807474894E+01
   27000   -7.2941470480E+05    4.5557101872E+07    3.7890390723E+01
   27100    1.6141602242E+06    4.5417612122E+07    3.7973532499E+01
   27200    3.8719973154E+06    4.5044102727E+07    3.8057007611E+01
   27300    6.0151919929E+06    4.4451563904E+07    3.8140925998E+01
   27400    8.0182678677E+06    4.3659563532E+07    3.8225400732E+01
   27500    9.8599702626E+06    4.2691409977E+07    3.8310548455E+01
   27600    1.1523836384E+07    4.1573166234E+07    3.8396489615E+01
   27700    1.2998521666E+07    4.0332586384E+07    3.8483348469E+01
   27800    1.4277885167E+07    3.8998046699E+07    3.8571252818E+01
   27900    1.5360858380E+07    3.7597536778E+07    3.8660333424E+01
   28000    1.6251137780E+07    3.6157761730E+07    3.8750723062E+01
   28100    1.6956748479E+07    3.4703386805E+07    3.8842555182E+01
   28200    1.7489522533E+07    3.3256434638E+07    3.8935962114E+01
   28300    1.7864520947E+07    3.1835826673E+07    3.9031072791E+01
   28400    1.8099406840E+07    3.0457049550E+07    3.9128009967E+01
   28500    1.8213756085E+07    2.9131927969E+07    3.9226886908E+01
   28600    1.8228281955E+07    2.7868499300E+07    3.9327803576E+01
   28700    1.8163963090E+07    2.6671007760E+07    3.9430842369E+01
   28800    1.8041105831E+07    2.5540056896E+07    3.9536063495E+01
   28900    1.7878435894E+07    2.4472962527E+07    3.9643500149E+01
   29000    1.7692375464E+07    2.3464319784E+07    3.9753153701E+01
   29100    1.7496678446E+07    2.2506735756E+07    3.9864989179E+01
   29200    1.7302528612E+07    2.1591606049E+07    3.9978931370E+01
   29300    1.7119045010E+07    2.0709775094E+07    4.0094861933E+01
   29400    1.6953941660E+07    1.9851962914E+07    4.0212617892E+01
   29500    1.6813969972E+07    1.9008969734E+07    4.0331991860E+01
   29600    1.6704849081E+07    1.8171816389E+07    4.0452734285E+01
   29700    1.6630679700E+07    1.7332026571E+07    4.0574557849E+01
   29800    1.6593197418E+07    1.6482132265E+07    4.0697144028E+01
   29900    1.6591402910E+07    1.5616246978E+07    4.0820151557E+01
   30000    1.6621935108E+07    1.4730389005E+07    4.0943226379E+01
   30100    1.6680100308E+07    1.3822315353E+07    4.1066012433E+01
   30200    1.6761041818E+07    1.2890923250E+07    4.1188162545E+01
   30300    1.6860445092E+07    1.1935565713E+07    4.1309348708E+01
   30400    1.6974485798E+07    1.0955671754E+07    4.1429271086E+01
   30500    1.7099206632E+07    9.9508246744E+06    4.1547665275E+01
   30600    1.7229818888E+07    8.9211272866E+06    4.1664307526E+01
   30700    1.7360392752E+07    7.8675135901E+06    4.1779017810E+01
   30800    1.7484107138E+07    6.7917446660E+06    4.1891660818E+01
   30900    1.7593902059E+07    5.6960542393E+06    4.2002145086E+01
   31000    1.7683203830E+07    4.5826134967E+06    4.2110420583E+01
   31100    1.7746424608E+07    3.4530543479E+06    4.2216475134E+01
   31200    1.7779097483E+07    2.3082262701E+06    4.2320330083E+01
   31300    1.7777681885E+07    1.1482369035E+06    4.2422035548E+01
   31400    1.7739181123E+07   -2.7282210085E+04    4.2521665575E+01
   31500    1.7660733832E+07   -1.2187957106E+06    4.2619313440E+01
   31600    1.7539298530E+07   -2.4264774142E+06    4.2715087259E+01
   31700    1.7371485033E+07   -3.6498859352E+06    4.2809106022E+01
   31800    1.7153530468E+07   -4.8877276741E+06    4.2901496117E+01
   31900    1.6881386447E+07   -6.1376972564E+06    4.2992388374E+01
   32000    1.6550877972E+07   -7.3963686448E+06    4.3081915613E+01
   32100    1.6157904944E+07   -8.6591104327E+06    4.3170210688E+01
   32200    1.5698673115E+07   -9.9200110713E+06    4.3257404993E+01
   32300    1.5169953755E+07   -1.1171817286E+07    4.3343627376E+01
   32400    1.4569375639E+07   -1.2405905426E+07    4.3429003434E+01
   32500    1.3895748393E+07   -1.3612316255E+07    4.3513655127E+01
   32600    1.3149405208E+07   -1.4779886031E+07    4.3597700692E+01
   32700    1.2332539535E+07   -1.5896500181E+07    4.3681254784E+01
   32800    1.1449498915E+07   -1.6949481749E+07    4.3764428836E+01
   32900    1.0506993034E+07   -1.7926107902E+07    4.3847331578E+01
   33000    9.5141743073E+06   -1.8814227588E+07    4.3930069686E+01
   33100    8.4825582244E+06   -1.9602935461E+07    4.4012748534E+01
   33200    7.4257658840E+06   -2.0283244365E+07    4.4095472991E+01
   33300    6.3590905917E+06   -2.0848693080E+07    4.4178348254E+01
   33400    5.2989109946E+06   -2.1295828528E+07    4.4261480661E+01
   33500    4.2619920898E+06   -2.1624512011E+07    4.4344978459E+01
   33600    3.2647297099E+06   -2.1838016177E+07    4.4428952484E+01
   33700    2.3224014831E+06   -2.1942901057E+07    4.4513516725E+01
   33800    1.4484863872E+06   -2.1948681046E+07    4.4598788726E+01
   33900    6.5410560392E+05   -2.1867316854E+07    4.4684889796E+01
   34000   -5.2379376580E+04   -2.1712583973E+07    4.4771944976E+01
   34100   -6.6559683764E+05   -2.1499379234E+07    4.4860082734E+01
   34200   -1.1832304846E+06   -2.1243027600E+07    4.4949434342E+01
   34300   -1.6059456855E+06   -2.0958642029E+07    4.5040132873E+01
   34400   -1.9372100271E+06   -2.0660571391E+07    4.5132311800E+01
   34500   -2.1830385961E+06   -2.0361948633E+07    4.5226103136E+01
   34600   -2.3516791825E+06   -2.0074329113E+07    4.5321635078E+01
   34700   -2.4532301351E+06   -1.9807393854E+07    4.5419029138E+01
   34800   -2.4991635421E+06   -1.9568691012E+07    4.5518396748E+01
   34900   -2.5017219741E+06   -1.9363404626E+07    4.5619835359E+01
   35000   -2.4731806668E+06   -1.9194170790E+07    4.5723424088E+01
   35100   -2.4250230277E+06   -1.9060997162E+07    4.5829219015E+01
   35200   -2.3671532591E+06   -1.8961363166E+07    4.5937248301E+01
   35300   -2.3073317331E+06   -1.8890563598E+07    4.6047507339E+01
   35400   -2.2510179044E+06   -1.8842295877E+07    4.6159954240E+01
   35500   -2.2017029006E+06   -1.8809394873E+07    4.6274506017E+01
   35600   -2.1616169156E+06   -1.8784536723E+07    4.6391035854E+01
   35700   -2.1324862226E+06   -1.8760727664E+07    4.6509371848E+01
   35800   -2.1159285264E+06   -1.8731501252E+07    4.6629297581E+01
   35900   -2.1132266462E+06   -1.8690925495E+07    4.6750554755E+01
   36000   -2.1245880295E+06   -1.8633650903E+07    4.6872848002E+01
   36100   -2.1483790003E+06   -1.8555191144E+07    4.6995851819E+01
   36200   -2.1809352444E+06   -1.8452416696E+07    4.7119219347E+01
   36300   -2.2172499064E+06   -1.8324012805E+07    4.7242592565E+01
   36400   -2.2522864737E+06   -1.8170607745E+07    4.7365613252E+01
   36500   -2.2822418329E+06   -1.7994476056E+07    4.7487933991E+01
   36600   -2.3051124354E+06   -1.7799007781E+07    4.7609228445E+01
   36700   -2.3203743211E+06   -1.7588268810E+07    4.7729200246E+01
   36800   -2.3281374825E+06   -1.7366854691E+07    4.7847590013E+01
   36900   -2.3284007402E+06   -1.7139976182E+07    4.7964180219E+01
   37000   -2.3208834267E+06   -1.6913525034E+07    4.8078797860E+01
   37100   -2.3055088196E+06   -1.6693880287E+07    4.8191315057E+01
   37200   -2.2832474249E+06   -1.6487386979E+07    4.8301647837E+01
   37300   -2.2568896810E+06   -1.6299629695E+07    4.8409753455E+01
   37400   -2.2314182094E+06   -1.6134716365E+07    4.8515626617E+01
   37500   -2.2138704574E+06   -1.5994758037E+07    4.8619295002E+01
   37600   -2.2127851146E+06   -1.5879628153E+07    4.8720814430E+01
   37700   -2.2374300800E+06   -1.5786979764E+07    4.8820263966E+01
   37800   -2.2970094872E+06   -1.5712436953E+07    4.8917741189E+01
   37900   -2.3999819960E+06   -1.5649867105E+07    4.9013357803E+01
   38000   -2.5535416403E+06   -1.5591668024E+07    4.9107235692E+01
   38100   -2.7632510552E+06   -1.5529044500E+07    4.9199503483E+01
   38200   -3.0327884785E+06   -1.5452283491E+07    4.9290293641E+01
   38300   -3.3637710011E+06   -1.5351055287E+07    4.9379740079E+01
   38400   -3.7556349599E+06   -1.5214768421E+07    4.9467976274E+01
   38500   -4.2055768143E+06   -1.5032992700E+07    4.9555133836E+01
   38600   -4.7085743555E+06   -1.4795944006E+07    4.9641341498E+01
   38700   -5.2575136064E+06   -1.4495003165E+07    4.9726724471E+01
   38800   -5.8434407954E+06   -1.4123224524E+07    4.9811404131E+01
   38900   -6.4559440548E+06   -1.3675781293E+07    4.9895497976E+01
   39000   -7.0836504341E+06   -1.3150295610E+07    4.9979119842E+01
   39100   -7.7148050966E+06   -1.2547011043E+07    5.0062380302E+01
   39200   -8.3378851591E+06   -1.1868781983E+07    5.0145387239E+01
   39300   -8.9421931470E+06   -1.1120875144E+07    5.0228246544E+01
