 sig=    1.000000000000000     
 dt=   1.0000000000000001E-009
 steps=      1000000
 x0=   0.1400000000000000         1.396200000000000      
    9.593700000000000     
 u=    50000.00000000000     
 v_perp=    300000.0000000000     
 
istep         r       z        zeta
   11800    9.4408109367E-01    2.8663613359E-01    1.0412295602E+01
   11900    9.4510657129E-01    2.8750376546E-01    1.0420530594E+01
   12000    9.4614340844E-01    2.8836862677E-01    1.0428782139E+01
   12100    9.4719165178E-01    2.8923062141E-01    1.0437050072E+01
   12200    9.4825134633E-01    2.9008965251E-01    1.0445334228E+01
   12300    9.4932253545E-01    2.9094562241E-01    1.0453634439E+01
   12400    9.5040526077E-01    2.9179843268E-01    1.0461950538E+01
   12500    9.5149956218E-01    2.9264798416E-01    1.0470282356E+01
   12600    9.5260547776E-01    2.9349417696E-01    1.0478629722E+01
   12700    9.5372304375E-01    2.9433691048E-01    1.0486992466E+01
   12800    9.5485229454E-01    2.9517608344E-01    1.0495370418E+01
   12900    9.5599326260E-01    2.9601159391E-01    1.0503763403E+01
   13000    9.5714597844E-01    2.9684333929E-01    1.0512171250E+01
   13100    9.5831047059E-01    2.9767121636E-01    1.0520593784E+01
   13200    9.5948676558E-01    2.9849512132E-01    1.0529030830E+01
   13300    9.6067488786E-01    2.9931494978E-01    1.0537482213E+01
   13400    9.6187485981E-01    3.0013059679E-01    1.0545947755E+01
   13500    9.6308670168E-01    3.0094195688E-01    1.0554427282E+01
   13600    9.6431043157E-01    3.0174892407E-01    1.0562920613E+01
   13700    9.6554606537E-01    3.0255139190E-01    1.0571427571E+01
   13800    9.6679361678E-01    3.0334925346E-01    1.0579947977E+01
   13900    9.6805309724E-01    3.0414240140E-01    1.0588481650E+01
   14000    9.6932451591E-01    3.0493072798E-01    1.0597028411E+01
   14100    9.7060787965E-01    3.0571412509E-01    1.0605588078E+01
   14200    9.7190319296E-01    3.0649248426E-01    1.0614160470E+01
   14300    9.7321045801E-01    3.0726569671E-01    1.0622745404E+01
   14400    9.7452967455E-01    3.0803365337E-01    1.0631342698E+01
   14500    9.7586083994E-01    3.0879624492E-01    1.0639952169E+01
   14600    9.7720394908E-01    3.0955336179E-01    1.0648573633E+01
   14700    9.7855899443E-01    3.1030489423E-01    1.0657206907E+01
   14800    9.7992596593E-01    3.1105073231E-01    1.0665851805E+01
   14900    9.8130485106E-01    3.1179076596E-01    1.0674508144E+01
   15000    9.8269563472E-01    3.1252488501E-01    1.0683175738E+01
   15100    9.8409829930E-01    3.1325297923E-01    1.0691854402E+01
   15200    9.8551282461E-01    3.1397493833E-01    1.0700543950E+01
   15300    9.8693918789E-01    3.1469065199E-01    1.0709244197E+01
   15400    9.8837736376E-01    3.1540000996E-01    1.0717954956E+01
   15500    9.8982732425E-01    3.1610290200E-01    1.0726676042E+01
   15600    9.9128903876E-01    3.1679921798E-01    1.0735407268E+01
   15700    9.9276247405E-01    3.1748884790E-01    1.0744148448E+01
   15800    9.9424759422E-01    3.1817168189E-01    1.0752899395E+01
   15900    9.9574436072E-01    3.1884761028E-01    1.0761659924E+01
   16000    9.9725273237E-01    3.1951652361E-01    1.0770429847E+01
   16100    9.9877266527E-01    3.2017831270E-01    1.0779208978E+01
   16200    1.0003041129E+00    3.2083286861E-01    1.0787997132E+01
   16300    1.0018470260E+00    3.2148008277E-01    1.0796794122E+01
   16400    1.0034013527E+00    3.2211984691E-01    1.0805599762E+01
   16500    1.0049670384E+00    3.2275205319E-01    1.0814413866E+01
   16600    1.0065440259E+00    3.2337659415E-01    1.0823236249E+01
   16700    1.0081322552E+00    3.2399336279E-01    1.0832066725E+01
   16800    1.0097316638E+00    3.2460225257E-01    1.0840905111E+01
   16900    1.0113421866E+00    3.2520315749E-01    1.0849751221E+01
   17000    1.0129637555E+00    3.2579597205E-01    1.0858604870E+01
   17100    1.0145963002E+00    3.2638059133E-01    1.0867465876E+01
   17200    1.0162397475E+00    3.2695691101E-01    1.0876334056E+01
   17300    1.0178940219E+00    3.2752482737E-01    1.0885209225E+01
   17400    1.0195590449E+00    3.2808423735E-01    1.0894091203E+01
   17500    1.0212347359E+00    3.2863503855E-01    1.0902979808E+01
   17600    1.0229210115E+00    3.2917712927E-01    1.0911874858E+01
   17700    1.0246177858E+00    3.2971040853E-01    1.0920776174E+01
   17800    1.0263249707E+00    3.3023477608E-01    1.0929683575E+01
   17900    1.0280424752E+00    3.3075013242E-01    1.0938596884E+01
   18000    1.0297702064E+00    3.3125637885E-01    1.0947515922E+01
   18100    1.0315080686E+00    3.3175341744E-01    1.0956440512E+01
   18200    1.0332559640E+00    3.3224115109E-01    1.0965370477E+01
   18300    1.0350137925E+00    3.3271948351E-01    1.0974305643E+01
   18400    1.0367814517E+00    3.3318831924E-01    1.0983245835E+01
   18500    1.0385588369E+00    3.3364756368E-01    1.0992190880E+01
   18600    1.0403458414E+00    3.3409712310E-01    1.1001140605E+01
   18700    1.0421423562E+00    3.3453690459E-01    1.1010094839E+01
   18800    1.0439482704E+00    3.3496681616E-01    1.1019053412E+01
   18900    1.0457634709E+00    3.3538676665E-01    1.1028016155E+01
   19000    1.0475878428E+00    3.3579666581E-01    1.1036982901E+01
   19100    1.0494212693E+00    3.3619642425E-01    1.1045953482E+01
   19200    1.0512636314E+00    3.3658595345E-01    1.1054927735E+01
   19300    1.0531148088E+00    3.3696516577E-01    1.1063905494E+01
   19400    1.0549746790E+00    3.3733397445E-01    1.1072886598E+01
   19500    1.0568431181E+00    3.3769229356E-01    1.1081870885E+01
   19600    1.0587200004E+00    3.3804003805E-01    1.1090858196E+01
   19700    1.0606051987E+00    3.3837712369E-01    1.1099848373E+01
   19800    1.0624985843E+00    3.3870346710E-01    1.1108841259E+01
   19900    1.0644000269E+00    3.3901898571E-01    1.1117836700E+01
   20000    1.0663093950E+00    3.3932359774E-01    1.1126834540E+01
   20100    1.0682265556E+00    3.3961722223E-01    1.1135834630E+01
   20200    1.0701513745E+00    3.3989977895E-01    1.1144836819E+01
   20300    1.0720837164E+00    3.4017118844E-01    1.1153840957E+01
   20400    1.0740234445E+00    3.4043137199E-01    1.1162846899E+01
   20500    1.0759704213E+00    3.4068025155E-01    1.1171854499E+01
   20600    1.0779245080E+00    3.4091774980E-01    1.1180863614E+01
   20700    1.0798855649E+00    3.4114379007E-01    1.1189874103E+01
   20800    1.0818534514E+00    3.4135829632E-01    1.1198885826E+01
   20900    1.0838280260E+00    3.4156119314E-01    1.1207898645E+01
   21000    1.0858091464E+00    3.4175240569E-01    1.1216912424E+01
   21100    1.0877966695E+00    3.4193185972E-01    1.1225927030E+01
   21200    1.0897904516E+00    3.4209948148E-01    1.1234942329E+01
   21300    1.0917903482E+00    3.4225519774E-01    1.1243958193E+01
   21400    1.0937962142E+00    3.4239893575E-01    1.1252974492E+01
   21500    1.0958079042E+00    3.4253062323E-01    1.1261991101E+01
   21600    1.0978252720E+00    3.4265018829E-01    1.1271007896E+01
   21700    1.0998481710E+00    3.4275755946E-01    1.1280024753E+01
   21800    1.1018764542E+00    3.4285266563E-01    1.1289041554E+01
   21900    1.1039099743E+00    3.4293543603E-01    1.1298058180E+01
   22000    1.1059485835E+00    3.4300580022E-01    1.1307074514E+01
   22100    1.1079921338E+00    3.4306368801E-01    1.1316090443E+01
   22200    1.1100404769E+00    3.4310902949E-01    1.1325105856E+01
   22300    1.1120934642E+00    3.4314175499E-01    1.1334120641E+01
   22400    1.1141509471E+00    3.4316179501E-01    1.1343134693E+01
   22500    1.1162127765E+00    3.4316908026E-01    1.1352147904E+01
   22600    1.1182788034E+00    3.4316354159E-01    1.1361160171E+01
   22700    1.1203488785E+00    3.4314510994E-01    1.1370171394E+01
   22800    1.1224228526E+00    3.4311371638E-01    1.1379181473E+01
   22900    1.1245005764E+00    3.4306929202E-01    1.1388190311E+01
   23000    1.1265819002E+00    3.4301176805E-01    1.1397197813E+01
   23100    1.1286666748E+00    3.4294107570E-01    1.1406203886E+01
   23200    1.1307547504E+00    3.4285714621E-01    1.1415208441E+01
   23300    1.1328459776E+00    3.4275991082E-01    1.1424211387E+01
   23400    1.1349402068E+00    3.4264930074E-01    1.1433212639E+01
   23500    1.1370372883E+00    3.4252524721E-01    1.1442212113E+01
   23600    1.1391370726E+00    3.4238768145E-01    1.1451209727E+01
   23700    1.1412394099E+00    3.4223653464E-01    1.1460205401E+01
   23800    1.1433441506E+00    3.4207173785E-01    1.1469199057E+01
   23900    1.1454511452E+00    3.4189322210E-01    1.1478190621E+01
   24000    1.1475602440E+00    3.4170091826E-01    1.1487180017E+01
   24100    1.1496712973E+00    3.4149475713E-01    1.1496167175E+01
   24200    1.1517841556E+00    3.4127466936E-01    1.1505152027E+01
   24300    1.1538986693E+00    3.4104058539E-01    1.1514134504E+01
   24400    1.1560146889E+00    3.4079243528E-01    1.1523114542E+01
   24500    1.1581320652E+00    3.4053014885E-01    1.1532092078E+01
   24600    1.1602506486E+00    3.4025365582E-01    1.1541067051E+01
   24700    1.1623702896E+00    3.3996288573E-01    1.1550039402E+01
   24800    1.1644908388E+00    3.3965776799E-01    1.1559009075E+01
   24900    1.1666121465E+00    3.3933823187E-01    1.1567976015E+01
   25000    1.1687340629E+00    3.3900420649E-01    1.1576940169E+01
   25100    1.1708564382E+00    3.3865562088E-01    1.1585901487E+01
   25200    1.1729791219E+00    3.3829240473E-01    1.1594859920E+01
   25300    1.1751019630E+00    3.3791448829E-01    1.1603815423E+01
   25400    1.1772248101E+00    3.3752180174E-01    1.1612767949E+01
   25500    1.1793475119E+00    3.3711427518E-01    1.1621717458E+01
   25600    1.1814699167E+00    3.3669183864E-01    1.1630663909E+01
   25700    1.1835918727E+00    3.3625442208E-01    1.1639607263E+01
   25800    1.1857132277E+00    3.3580195547E-01    1.1648547484E+01
   25900    1.1878338292E+00    3.3533436871E-01    1.1657484537E+01
   26000    1.1899535250E+00    3.3485159122E-01    1.1666418388E+01
   26100    1.1920721643E+00    3.3435354878E-01    1.1675349008E+01
   26200    1.1941895971E+00    3.3384016566E-01    1.1684276364E+01
   26300    1.1963056730E+00    3.3331136616E-01    1.1693200430E+01
   26400    1.1984202408E+00    3.3276707458E-01    1.1702121178E+01
   26500    1.2005331491E+00    3.3220721533E-01    1.1711038585E+01
   26600    1.2026442457E+00    3.3163171289E-01    1.1719952626E+01
   26700    1.2047533781E+00    3.3104049189E-01    1.1728863280E+01
   26800    1.2068603930E+00    3.3043347712E-01    1.1737770529E+01
   26900    1.2089651352E+00    3.2981059570E-01    1.1746674353E+01
   27000    1.2110674414E+00    3.2917178854E-01    1.1755574741E+01
   27100    1.2131671443E+00    3.2851700233E-01    1.1764471679E+01
   27200    1.2152640766E+00    3.2784618431E-01    1.1773365160E+01
   27300    1.2173580700E+00    3.2715928226E-01    1.1782255175E+01
   27400    1.2194489559E+00    3.2645624459E-01    1.1791141718E+01
   27500    1.2215365651E+00    3.2573702037E-01    1.1800024786E+01
   27600    1.2236207277E+00    3.2500155934E-01    1.1808904375E+01
   27700    1.2257012731E+00    3.2424981200E-01    1.1817780484E+01
   27800    1.2277780303E+00    3.2348172963E-01    1.1826653114E+01
   27900    1.2298508273E+00    3.2269726435E-01    1.1835522267E+01
   28000    1.2319194918E+00    3.2189636916E-01    1.1844387946E+01
   28100    1.2339838503E+00    3.2107899801E-01    1.1853250157E+01
   28200    1.2360437288E+00    3.2024510583E-01    1.1862108906E+01
   28300    1.2380989527E+00    3.1939464860E-01    1.1870964201E+01
   28400    1.2401493462E+00    3.1852758338E-01    1.1879816051E+01
   28500    1.2421947331E+00    3.1764386841E-01    1.1888664469E+01
   28600    1.2442349362E+00    3.1674346312E-01    1.1897509465E+01
   28700    1.2462697773E+00    3.1582632822E-01    1.1906351053E+01
   28800    1.2482990777E+00    3.1489242574E-01    1.1915189249E+01
   28900    1.2503226575E+00    3.1394171909E-01    1.1924024070E+01
   29000    1.2523403362E+00    3.1297417313E-01    1.1932855532E+01
   29100    1.2543519322E+00    3.1198975423E-01    1.1941683655E+01
   29200    1.2563572630E+00    3.1098843033E-01    1.1950508458E+01
   29300    1.2583561454E+00    3.0997017098E-01    1.1959329965E+01
   29400    1.2603483950E+00    3.0893494743E-01    1.1968148197E+01
   29500    1.2623338267E+00    3.0788273268E-01    1.1976963178E+01
   29600    1.2643122544E+00    3.0681350155E-01    1.1985774933E+01
   29700    1.2662834912E+00    3.0572723073E-01    1.1994583490E+01
   29800    1.2682473489E+00    3.0462389884E-01    1.2003388875E+01
   29900    1.2702036388E+00    3.0350348651E-01    1.2012191117E+01
   30000    1.2721521710E+00    3.0236597644E-01    1.2020990245E+01
   30100    1.2740927549E+00    3.0121135343E-01    1.2029786292E+01
   30200    1.2760251989E+00    3.0003960449E-01    1.2038579288E+01
   30300    1.2779493103E+00    2.9885071886E-01    1.2047369267E+01
   30400    1.2798648960E+00    2.9764468810E-01    1.2056156262E+01
   30500    1.2817717615E+00    2.9642150613E-01    1.2064940309E+01
   30600    1.2836697118E+00    2.9518116929E-01    1.2073721445E+01
   30700    1.2855585509E+00    2.9392367642E-01    1.2082499705E+01
   30800    1.2874380820E+00    2.9264902890E-01    1.2091275128E+01
   30900    1.2893081077E+00    2.9135723071E-01    1.2100047753E+01
   31000    1.2911684294E+00    2.9004828849E-01    1.2108817620E+01
   31100    1.2930188483E+00    2.8872221159E-01    1.2117584770E+01
   31200    1.2948591643E+00    2.8737901216E-01    1.2126349244E+01
   31300    1.2966891772E+00    2.8601870512E-01    1.2135111086E+01
   31400    1.2985086856E+00    2.8464130832E-01    1.2143870338E+01
   31500    1.3003174879E+00    2.8324684252E-01    1.2152627046E+01
   31600    1.3021153816E+00    2.8183533145E-01    1.2161381253E+01
   31700    1.3039021638E+00    2.8040680190E-01    1.2170133007E+01
   31800    1.3056776312E+00    2.7896128372E-01    1.2178882354E+01
   31900    1.3074415797E+00    2.7749880989E-01    1.2187629341E+01
   32000    1.3091938051E+00    2.7601941658E-01    1.2196374018E+01
   32100    1.3109341026E+00    2.7452314319E-01    1.2205116432E+01
   32200    1.3126622672E+00    2.7301003236E-01    1.2213856635E+01
   32300    1.3143780935E+00    2.7148013006E-01    1.2222594676E+01
   32400    1.3160813759E+00    2.6993348561E-01    1.2231330606E+01
   32500    1.3177719086E+00    2.6837015174E-01    1.2240064479E+01
   32600    1.3194494857E+00    2.6679018459E-01    1.2248796346E+01
   32700    1.3211139012E+00    2.6519364380E-01    1.2257526261E+01
   32800    1.3227649489E+00    2.6358059250E-01    1.2266254277E+01
   32900    1.3244024230E+00    2.6195109737E-01    1.2274980450E+01
   33000    1.3260261174E+00    2.6030522870E-01    1.2283704835E+01
   33100    1.3276358264E+00    2.5864306037E-01    1.2292427487E+01
   33200    1.3292313443E+00    2.5696466991E-01    1.2301148463E+01
   33300    1.3308124660E+00    2.5527013853E-01    1.2309867820E+01
   33400    1.3323789864E+00    2.5355955116E-01    1.2318585616E+01
   33500    1.3339307009E+00    2.5183299645E-01    1.2327301909E+01
   33600    1.3354674055E+00    2.5009056682E-01    1.2336016758E+01
   33700    1.3369888965E+00    2.4833235847E-01    1.2344730223E+01
   33800    1.3384949710E+00    2.4655847142E-01    1.2353442362E+01
   33900    1.3399854268E+00    2.4476900949E-01    1.2362153237E+01
   34000    1.3414600622E+00    2.4296408040E-01    1.2370862909E+01
   34100    1.3429186765E+00    2.4114379568E-01    1.2379571439E+01
   34200    1.3443610700E+00    2.3930827077E-01    1.2388278889E+01
   34300    1.3457870436E+00    2.3745762502E-01    1.2396985322E+01
   34400    1.3471963997E+00    2.3559198166E-01    1.2405690801E+01
   34500    1.3485889415E+00    2.3371146786E-01    1.2414395389E+01
   34600    1.3499644734E+00    2.3181621469E-01    1.2423099151E+01
   34700    1.3513228013E+00    2.2990635718E-01    1.2431802150E+01
   34800    1.3526637322E+00    2.2798203427E-01    1.2440504453E+01
   34900    1.3539870746E+00    2.2604338886E-01    1.2449206124E+01
   35000    1.3552926387E+00    2.2409056778E-01    1.2457907230E+01
   35100    1.3565802360E+00    2.2212372178E-01    1.2466607836E+01
   35200    1.3578496798E+00    2.2014300555E-01    1.2475308010E+01
   35300    1.3591007852E+00    2.1814857769E-01    1.2484007819E+01
   35400    1.3603333691E+00    2.1614060073E-01    1.2492707330E+01
   35500    1.3615472503E+00    2.1411924109E-01    1.2501406613E+01
   35600    1.3627422496E+00    2.1208466906E-01    1.2510105735E+01
   35700    1.3639181898E+00    2.1003705880E-01    1.2518804765E+01
   35800    1.3650748960E+00    2.0797658834E-01    1.2527503774E+01
   35900    1.3662121955E+00    2.0590343950E-01    1.2536202830E+01
   36000    1.3673299179E+00    2.0381779792E-01    1.2544902004E+01
   36100    1.3684278953E+00    2.0171985300E-01    1.2553601368E+01
   36200    1.3695059621E+00    1.9960979789E-01    1.2562300991E+01
   36300    1.3705639555E+00    1.9748782943E-01    1.2571000945E+01
   36400    1.3716017152E+00    1.9535414816E-01    1.2579701302E+01
   36500    1.3726190837E+00    1.9320895823E-01    1.2588402135E+01
   36600    1.3736159063E+00    1.9105246739E-01    1.2597103516E+01
   36700    1.3745920313E+00    1.8888488695E-01    1.2605805517E+01
   36800    1.3755473098E+00    1.8670643172E-01    1.2614508213E+01
   36900    1.3764815961E+00    1.8451731996E-01    1.2623211677E+01
   37000    1.3773947476E+00    1.8231777336E-01    1.2631915982E+01
   37100    1.3782866250E+00    1.8010801693E-01    1.2640621203E+01
   37200    1.3791570920E+00    1.7788827901E-01    1.2649327416E+01
   37300    1.3800060161E+00    1.7565879118E-01    1.2658034694E+01
   37400    1.3808332679E+00    1.7341978817E-01    1.2666743113E+01
   37500    1.3816387217E+00    1.7117150788E-01    1.2675452748E+01
   37600    1.3824222553E+00    1.6891419123E-01    1.2684163676E+01
   37700    1.3831837502E+00    1.6664808214E-01    1.2692875972E+01
   37800    1.3839230916E+00    1.6437342746E-01    1.2701589714E+01
   37900    1.3846401686E+00    1.6209047689E-01    1.2710304977E+01
   38000    1.3853348741E+00    1.5979948291E-01    1.2719021839E+01
   38100    1.3860071048E+00    1.5750070072E-01    1.2727740377E+01
   38200    1.3866567616E+00    1.5519438814E-01    1.2736460669E+01
   38300    1.3872837494E+00    1.5288080555E-01    1.2745182791E+01
   38400    1.3878879772E+00    1.5056021582E-01    1.2753906823E+01
   38500    1.3884693582E+00    1.4823288421E-01    1.2762632842E+01
   38600    1.3890278097E+00    1.4589907831E-01    1.2771360926E+01
   38700    1.3895632535E+00    1.4355906793E-01    1.2780091155E+01
   38800    1.3900756156E+00    1.4121312505E-01    1.2788823606E+01
   38900    1.3905648264E+00    1.3886152372E-01    1.2797558360E+01
   39000    1.3910308209E+00    1.3650453996E-01    1.2806295495E+01
   39100    1.3914735384E+00    1.3414245172E-01    1.2815035091E+01
   39200    1.3918929228E+00    1.3177553871E-01    1.2823777226E+01
   39300    1.3922889226E+00    1.2940408243E-01    1.2832521981E+01
   39400    1.3926614909E+00    1.2702836594E-01    1.2841269436E+01
   39500    1.3930105854E+00    1.2464867391E-01    1.2850019670E+01
   39600    1.3933361686E+00    1.2226529243E-01    1.2858772764E+01
   39700    1.3936382078E+00    1.1987850895E-01    1.2867528798E+01
   39800    1.3939166748E+00    1.1748861220E-01    1.2876287852E+01
   39900    1.3941715464E+00    1.1509589210E-01    1.2885050006E+01
   40000    1.3944028042E+00    1.1270063962E-01    1.2893815343E+01
   40100    1.3946104346E+00    1.1030314676E-01    1.2902583941E+01
   40200    1.3947944289E+00    1.0790370640E-01    1.2911355881E+01
   40300    1.3949547832E+00    1.0550261221E-01    1.2920131246E+01
   40400    1.3950914988E+00    1.0310015859E-01    1.2928910115E+01
   40500    1.3952045815E+00    1.0069664054E-01    1.2937692570E+01
