 sig=    1.000000000000000     
 dt=   1.0000000000000001E-009
 steps=      1000000
 x0=   0.1400000000000000         1.396200000000000      
    9.593700000000000     
 u=    50000.00000000000     
 v_perp=    500000.0000000000     
 
istep         r       z        zeta
   20000    1.1794520776E+00    5.3804360656E-01    1.1987495821E+01
   20100    1.1808094637E+00    5.4472640769E-01    1.2004831112E+01
   20200    1.1821510873E+00    5.5166928321E-01    1.2022245553E+01
   20300    1.1834805534E+00    5.5888273667E-01    1.2039740524E+01
   20400    1.1848018182E+00    5.6637776676E-01    1.2057317406E+01
   20500    1.1861192118E+00    5.7416591503E-01    1.2074977588E+01
   20600    1.1874374652E+00    5.8225931965E-01    1.2092722453E+01
   20700    1.1887617399E+00    5.9067077604E-01    1.2110553385E+01
   20800    1.1900976624E+00    5.9941380503E-01    1.2128471759E+01
   20900    1.1914513638E+00    6.0850272936E-01    1.2146478940E+01
   21000    1.1928295252E+00    6.1795275955E-01    1.2164576277E+01
   21100    1.1942394303E+00    6.2778008996E-01    1.2182765095E+01
   21200    1.1956890264E+00    6.3800200621E-01    1.2201046691E+01
   21300    1.1971869936E+00    6.4863700516E-01    1.2219422320E+01
   21400    1.1987428256E+00    6.5970492852E-01    1.2237893188E+01
   21500    1.2003669215E+00    6.7122711151E-01    1.2256460435E+01
   21600    1.2020706913E+00    6.8322654771E-01    1.2275125121E+01
   21700    1.2038666754E+00    6.9572807150E-01    1.2293888204E+01
   21800    1.2057686816E+00    7.0875855902E-01    1.2312750521E+01
   21900    1.2077919383E+00    7.2234714865E-01    1.2331712755E+01
   22000    1.2099532680E+00    7.3652548136E-01    1.2350775408E+01
   22100    1.2122712808E+00    7.5132796103E-01    1.2369938763E+01
   22200    1.2147665894E+00    7.6679203370E-01    1.2389202839E+01
   22300    1.2174620472E+00    7.8295848377E-01    1.2408567343E+01
   22400    1.2203830074E+00    7.9987174402E-01    1.2428031614E+01
   22500    1.2235576049E+00    8.1758021425E-01    1.2447594558E+01
   22600    1.2270170567E+00    8.3613658165E-01    1.2467254578E+01
   22700    1.2307959787E+00    8.5559813355E-01    1.2487009492E+01
   22800    1.2349327121E+00    8.7602705098E-01    1.2506856445E+01
   22900    1.2394696508E+00    8.9749066890E-01    1.2526791809E+01
   23000    1.2444535581E+00    9.2006168733E-01    1.2546811078E+01
   23100    1.2499358562E+00    9.4381831628E-01    1.2566908749E+01
   23200    1.2559728678E+00    9.6884433840E-01    1.2587078195E+01
   23300    1.2626259845E+00    9.9522907662E-01    1.2607311533E+01
   23400    1.2699617318E+00    1.0230672614E+00    1.2627599478E+01
   23500    1.2780516969E+00    1.0524588058E+00    1.2647931192E+01
   23600    1.2869722859E+00    1.0835085181E+00    1.2668294124E+01
   23700    1.2968042772E+00    1.1163258116E+00    1.2688673843E+01
   23800    1.3076321495E+00    1.1510245163E+00    1.2709053869E+01
   23900    1.3195431775E+00    1.1877229532E+00    1.2729415491E+01
   24000    1.3326263176E+00    1.2265445039E+00    1.2749737590E+01
   24100    1.3469709448E+00    1.2676189951E+00    1.2769996453E+01
   24200    1.3626655530E+00    1.3110853147E+00    1.2790165580E+01
   24300    1.3797965953E+00    1.3570957849E+00    1.2810215488E+01
   24400    1.3984477078E+00    1.4058229341E+00    1.2830113495E+01
   24500    1.4186996300E+00    1.4574694337E+00    1.2849823483E+01
   24600    1.4406311963E+00    1.5122821223E+00    1.2869305601E+01
   24700    1.4643218197E+00    1.5705712535E+00    1.2888515892E+01
   24800    1.4898559289E+00    1.6327364535E+00    1.2907405771E+01
   24900    1.5173298561E+00    1.6993014851E+00    1.2925921264E+01
   25000    1.5468617527E+00    1.7709610038E+00    1.2944001897E+01
   25100    1.5786052847E+00    1.8486444343E+00    1.2961578985E+01
   25200    1.6127682385E+00    1.9336055553E+00    1.2978573047E+01
   25300    1.6496379283E+00    2.0275526442E+00    1.2994889778E+01
   25400    1.6896167542E+00    2.1328456781E+00    1.3010413744E+01
   25500    1.7332740438E+00    2.2528097879E+00    1.3024998210E+01
   25600    1.7814257750E+00    2.3922611669E+00    1.3038448199E+01
   25700    1.8352651471E+00    2.5584468247E+00    1.3050490820E+01
   25800    1.8965925845E+00    2.7628588618E+00    1.3060719647E+01
   25900    1.9682580157E+00    3.0251081973E+00    1.3068480201E+01
   26000    2.0551137141E+00    3.3824409027E+00    1.3072600381E+01
   26100    2.1664257058E+00    3.9186909813E+00    1.3070611652E+01
   26200    2.3237045536E+00    4.8935560367E+00    1.3055505599E+01
   26300    2.5744971237E+00    8.6672429656E+00    1.2974102958E+01
   26400    9.9790336496E+03   -1.6522019090E+04    1.5240030155E+01
   26500    9.9500663129E+03   -1.6792072505E+04    1.5293637578E+01
   26600    9.9218884375E+03   -1.7057662018E+04    1.5347468126E+01
   26700    9.8947303055E+03   -1.7318610415E+04    1.5401495101E+01
   26800    9.8688712115E+03   -1.7574756144E+04    1.5455690670E+01
   26900    9.8446468819E+03   -1.7825959831E+04    1.5510026016E+01
   27000    9.8224498346E+03   -1.8072113820E+04    1.5564471493E+01
   27100    9.8027219053E+03   -1.8313153733E+04    1.5618996794E+01
   27200    9.7859391913E+03   -1.8549070664E+04    1.5673571131E+01
   27300    9.7725907002E+03   -1.8779922460E+04    1.5728163413E+01
   27400    9.7631528761E+03   -1.9005842622E+04    1.5782742441E+01
   27500    9.7580627744E+03   -1.9227045663E+04    1.5837277092E+01
   27600    9.7576928595E+03   -1.9443828314E+04    1.5891736512E+01
   27700    9.7623301821E+03   -1.9656566530E+04    1.5946090299E+01
   27800    9.7721620803E+03   -1.9865708862E+04    1.6000308683E+01
   27900    9.7872696452E+03   -2.0071767220E+04    1.6054362699E+01
   28000    9.8076291380E+03   -2.0275306341E+04    1.6108224346E+01
   28100    9.8331205060E+03   -2.0476933293E+04    1.6161866735E+01
   28200    9.8635412708E+03   -2.0677288189E+04    1.6215264225E+01
   28300    9.8986234740E+03   -2.0877036907E+04    1.6268392540E+01
   28400    9.9380511260E+03   -2.1076866150E+04    1.6321228873E+01
   28500    9.9814757249E+03   -2.1277480697E+04    1.6373751973E+01
   28600    1.0028527841E+04   -2.1479602276E+04    1.6425942214E+01
   28700    1.0078823416E+04   -2.1683969218E+04    1.6477781646E+01
   28800    1.0131964203E+04   -2.1891335897E+04    1.6529254035E+01
   28900    1.0187532519E+04   -2.2102471024E+04    1.6580344880E+01
   29000    1.0245081182E+04   -2.2318154034E+04    1.6631041420E+01
   29100    1.0304119974E+04   -2.2539169078E+04    1.6681332626E+01
   29200    1.0364100274E+04   -2.2766296465E+04    1.6731209176E+01
   29300    1.0424399578E+04   -2.3000301708E+04    1.6780663427E+01
   29400    1.0484307497E+04   -2.3241922618E+04    1.6829689366E+01
   29500    1.0543014555E+04   -2.3491855046E+04    1.6878282557E+01
   29600    1.0599604745E+04   -2.3750738034E+04    1.6926440083E+01
   29700    1.0653052385E+04   -2.4019139083E+04    1.6974160472E+01
   29800    1.0702223440E+04   -2.4297540239E+04    1.7021443631E+01
   29900    1.0745881080E+04   -2.4586325552E+04    1.7068290760E+01
   30000    1.0782695034E+04   -2.4885770306E+04    1.7114704278E+01
   30100    1.0811254037E+04   -2.5196032267E+04    1.7160687735E+01
   30200    1.0830080625E+04   -2.5517145025E+04    1.7206245734E+01
   30300    1.0837647492E+04   -2.5849013379E+04    1.7251383841E+01
   30400    1.0832394646E+04   -2.6191410607E+04    1.7296108506E+01
   30500    1.0812746743E+04   -2.6543977385E+04    1.7340426982E+01
   30600    1.0777130056E+04   -2.6906222101E+04    1.7384347243E+01
   30700    1.0723988709E+04   -2.7277522303E+04    1.7427877907E+01
   30800    1.0651799907E+04   -2.7657127028E+04    1.7471028163E+01
   30900    1.0559088054E+04   -2.8044159816E+04    1.7513807701E+01
   31000    1.0444437726E+04   -2.8437622274E+04    1.7556226643E+01
   31100    1.0306505546E+04   -2.8836398073E+04    1.7598295480E+01
   31200    1.0144031080E+04   -2.9239257372E+04    1.7640025014E+01
   31300    9.9558468754E+03   -2.9644861655E+04    1.7681426300E+01
   31400    9.7408877831E+03   -3.0051769051E+04    1.7722510594E+01
   31500    9.4981996854E+03   -3.0458440216E+04    1.7763289309E+01
   31600    9.2269477267E+03   -3.0863244869E+04    1.7803773969E+01
   31700    8.9264241059E+03   -3.1264469095E+04    1.7843976169E+01
   31800    8.5960554494E+03   -3.1660323503E+04    1.7883907537E+01
   31900    8.2354097419E+03   -3.2048952324E+04    1.7923579708E+01
   32000    7.8442027524E+03   -3.2428443508E+04    1.7963004289E+01
   32100    7.4223038577E+03   -3.2796839844E+04    1.8002192836E+01
   32200    6.9697411420E+03   -3.3152151086E+04    1.8041156832E+01
   32300    6.4867056282E+03   -3.3492367056E+04    1.8079907669E+01
   32400    5.9735544904E+03   -3.3815471623E+04    1.8118456630E+01
   32500    5.4308130958E+03   -3.4119457457E+04    1.8156814877E+01
   32600    4.8591757300E+03   -3.4402341383E+04    1.8194993440E+01
   32700    4.2595048797E+03   -3.4662180177E+04    1.8233003210E+01
   32800    3.6328289661E+03   -3.4897086578E+04    1.8270854932E+01
   32900    2.9803384535E+03   -3.5105245301E+04    1.8308559202E+01
   33000    2.3033802883E+03   -3.5284928807E+04    1.8346126467E+01
   33100    1.6034506609E+03   -3.5434512589E+04    1.8383567025E+01
   33200    8.8218611909E+02   -3.5552489730E+04    1.8420891025E+01
   33300    1.4135309907E+02   -3.5637484492E+04    1.8458108477E+01
   33400   -6.1716402364E+02   -3.5688264713E+04    1.8495229249E+01
   33500   -1.3913762281E+03   -3.5703752815E+04    1.8532263083E+01
   33600   -2.1792043207E+03   -3.5683035221E+04    1.8569219599E+01
   33700   -2.9784943944E+03   -3.5625370057E+04    1.8606108303E+01
   33800   -3.7870340621E+03   -3.5530192985E+04    1.8642938602E+01
   33900   -4.6025692339E+03   -3.5397121110E+04    1.8679719813E+01
   34000   -5.4228212001E+03   -3.5225954884E+04    1.8716461175E+01
   34100   -6.2455037754E+03   -3.5016678019E+04    1.8753171863E+01
   34200   -7.0683402614E+03   -3.4769455412E+04    1.8789861003E+01
   34300   -7.8890799940E+03   -3.4484629157E+04    1.8826537680E+01
   34400   -8.7055142497E+03   -3.4162712731E+04    1.8863210963E+01
   34500   -9.5154913068E+03   -3.3804383490E+04    1.8899889910E+01
   34600   -1.0316930477E+04   -3.3410473620E+04    1.8936583586E+01
   34700   -1.1107834946E+04   -3.2981959740E+04    1.8973301079E+01
   34800   -1.1886303295E+04   -3.2519951332E+04    1.9010051513E+01
   34900   -1.2650539604E+04   -3.2025678250E+04    1.9046844062E+01
   35000   -1.3398862056E+04   -3.1500477491E+04    1.9083687964E+01
   35100   -1.4129710027E+04   -3.0945779496E+04    1.9120592536E+01
   35200   -1.4841649629E+04   -3.0363094165E+04    1.9157567183E+01
   35300   -1.5533377754E+04   -2.9753996849E+04    1.9194621412E+01
   35400   -1.6203724658E+04   -2.9120114480E+04    1.9231764845E+01
   35500   -1.6851655156E+04   -2.8463112051E+04    1.9269007222E+01
   35600   -1.7476268537E+04   -2.7784679607E+04    1.9306358419E+01
   35700   -1.8076797297E+04   -2.7086519869E+04    1.9343828447E+01
   35800   -1.8652604822E+04   -2.6370336619E+04    1.9381427462E+01
   35900   -1.9203182140E+04   -2.5637823916E+04    1.9419165771E+01
   36000   -1.9728143875E+04   -2.4890656190E+04    1.9457053829E+01
   36100   -2.0227223527E+04   -2.4130479251E+04    1.9495102247E+01
   36200   -2.0700268193E+04   -2.3358902184E+04    1.9533321785E+01
   36300   -2.1147232832E+04   -2.2577490127E+04    1.9571723354E+01
   36400   -2.1568174174E+04   -2.1787757867E+04    1.9610318005E+01
   36500   -2.1963244342E+04   -2.0991164198E+04    1.9649116926E+01
   36600   -2.2332684247E+04   -2.0189106979E+04    1.9688131431E+01
   36700   -2.2676816817E+04   -1.9382918801E+04    1.9727372945E+01
   36800   -2.2996040088E+04   -1.8573863217E+04    1.9766852988E+01
   36900   -2.3290820196E+04   -1.7763131453E+04    1.9806583159E+01
   37000   -2.3561684291E+04   -1.6951839573E+04    1.9846575113E+01
   37100   -2.3809213427E+04   -1.6141026059E+04    1.9886840534E+01
   37200   -2.4034035440E+04   -1.5331649811E+04    1.9927391108E+01
   37300   -2.4236817904E+04   -1.4524588573E+04    1.9968238491E+01
   37400   -2.4418261213E+04   -1.3720637857E+04    2.0009394270E+01
   37500   -2.4579091903E+04   -1.2920510401E+04    2.0050869927E+01
   37600   -2.4720056321E+04   -1.2124836277E+04    2.0092676793E+01
   37700   -2.4841914787E+04   -1.1334163731E+04    2.0134826001E+01
   37800   -2.4945436405E+04   -1.0548960886E+04    2.0177328432E+01
   37900   -2.5031394680E+04   -9.7696183879E+03    2.0220194663E+01
   38000   -2.5100564105E+04   -8.9964531104E+03    2.0263434902E+01
   38100   -2.5153717873E+04   -8.2297129647E+03    2.0307058927E+01
   38200   -2.5191626813E+04   -7.4695828407E+03    2.0351076019E+01
   38300   -2.5215059621E+04   -6.7161916428E+03    2.0395494888E+01
   38400   -2.5224784380E+04   -5.9696203146E+03    2.0440323599E+01
   38500   -2.5221571288E+04   -5.2299106686E+03    2.0485569494E+01
   38600   -2.5206196400E+04   -4.4970747514E+03    2.0531239112E+01
   38700   -2.5179446108E+04   -3.7711043941E+03    2.0577338107E+01
   38800   -2.5142121978E+04   -3.0519805197E+03    2.0623871162E+01
   38900   -2.5095045471E+04   -2.3396817270E+03    2.0670841903E+01
   39000   -2.5039062017E+04   -1.6341916413E+03    2.0718252820E+01
   39100   -2.4975043890E+04   -9.3550453781E+02    2.0766105175E+01
   39200   -2.4903891352E+04   -2.4362880420E+02    2.0814398925E+01
   39300   -2.4826531602E+04    4.4141207889E+02    2.0863132641E+01
   39400   -2.4743915218E+04    1.1195811896E+03    2.0912303434E+01
   39500   -2.4657009958E+04    1.7908323880E+03    2.0961906885E+01
   39600   -2.4566792034E+04    2.4551168055E+03    2.1011936979E+01
   39700   -2.4474235249E+04    3.1123910404E+03    2.1062386054E+01
   39800   -2.4380298618E+04    3.7626262766E+03    2.1113244756E+01
   39900   -2.4285913403E+04    4.4058173641E+03    2.1164502001E+01
