 sig=    1.000000000000000     
 dt=   1.0000000000000001E-009
 steps=      1000000
 x0=   0.1400000000000000         1.396200000000000      
    9.593700000000000     
 u=    50000.00000000000     
 v_perp=    900000.0000000000     
 
istep         r       z        zeta
    8300    1.3210547414E+00   -1.2080816285E-01    1.3578694685E+01
    8400    1.3128543375E+00   -1.2736558470E-01    1.3631476003E+01
    8500    1.3044312086E+00   -1.3351981311E-01    1.3684576051E+01
    8600    1.2958226803E+00   -1.3925810071E-01    1.3738010184E+01
    8700    1.2870672063E+00   -1.4456907105E-01    1.3791792927E+01
    8800    1.2782041908E+00   -1.4944281812E-01    1.3845937797E+01
    8900    1.2692737807E+00   -1.5387100407E-01    1.3900457120E+01
    9000    1.2603166282E+00   -1.5784695123E-01    1.3955361848E+01
    9100    1.2513736240E+00   -1.6136572736E-01    1.4010661364E+01
    9200    1.2424856051E+00   -1.6442422597E-01    1.4066363298E+01
    9300    1.2336930357E+00   -1.6702124453E-01    1.4122473353E+01
    9400    1.2250356628E+00   -1.6915756336E-01    1.4178995139E+01
    9500    1.2165521481E+00   -1.7083602621E-01    1.4235930027E+01
    9600    1.2082796782E+00   -1.7206161974E-01    1.4293277031E+01
    9700    1.2002535393E+00   -1.7284159385E-01    1.4351032713E+01
    9800    1.1925053915E+00   -1.7318847548E-01    1.4409190883E+01
    9900    1.1850623424E+00   -1.7312138104E-01    1.4467742630E+01
   10000    1.1779492068E+00   -1.7266039372E-01    1.4526676890E+01
   10100    1.1711879198E+00   -1.7182749278E-01    1.4585980387E+01
   10200    1.1647974297E+00   -1.7064649792E-01    1.4645637696E+01
   10300    1.1587938318E+00   -1.6914259817E-01    1.4705631360E+01
   10400    1.1531904616E+00   -1.6734213825E-01    1.4765941995E+01
   10500    1.1479981187E+00   -1.6527224866E-01    1.4826548427E+01
   10600    1.1432253468E+00   -1.6296048862E-01    1.4887427832E+01
   10700    1.1388787617E+00   -1.6043448087E-01    1.4948555886E+01
   10800    1.1349633976E+00   -1.5772156975E-01    1.5009906918E+01
   10900    1.1314830354E+00   -1.5484852701E-01    1.5071454056E+01
   11000    1.1284404818E+00   -1.5184132847E-01    1.5133169379E+01
   11100    1.1258377678E+00   -1.4872501983E-01    1.5195024068E+01
   11200    1.1236762491E+00   -1.4552368043E-01    1.5256988550E+01
   11300    1.1219566009E+00   -1.4226048262E-01    1.5319032661E+01
   11400    1.1206787173E+00   -1.3895783171E-01    1.5381125801E+01
   11500    1.1198415374E+00   -1.3563756080E-01    1.5443237113E+01
   11600    1.1194428315E+00   -1.3232114711E-01    1.5505335658E+01
   11700    1.1194789866E+00   -1.2902991439E-01    1.5567390616E+01
   11800    1.1199448257E+00   -1.2578518881E-01    1.5629371477E+01
   11900    1.1208334925E+00   -1.2260838445E-01    1.5691248245E+01
   12000    1.1221364153E+00   -1.1952100533E-01    1.5752991632E+01
   12100    1.1238433541E+00   -1.1654456399E-01    1.5814573252E+01
   12200    1.1259425186E+00   -1.1370042770E-01    1.5875965792E+01
   12300    1.1284207334E+00   -1.1100961208E-01    1.5937143179E+01
   12400    1.1312636241E+00   -1.0849254667E-01    1.5998080721E+01
   12500    1.1344557928E+00   -1.0616883807E-01    1.6058755237E+01
   12600    1.1379809608E+00   -1.0405705361E-01    1.6119145170E+01
   12700    1.1418220617E+00   -1.0217454433E-01    1.6179230680E+01
   12800    1.1459612803E+00   -1.0053731959E-01    1.6238993727E+01
   12900    1.1503800413E+00   -9.9159979177E-02    1.6298418141E+01
   13000    1.1550589599E+00   -9.8055702625E-02    1.6357489676E+01
   13100    1.1599777725E+00   -9.7236289304E-02    1.6416196052E+01
   13200    1.1651152636E+00   -9.6712238638E-02    1.6474526980E+01
   13300    1.1704492053E+00   -9.6492856303E-02    1.6532474174E+01
   13400    1.1759563218E+00   -9.6586371019E-02    1.6590031346E+01
   13500    1.1816122826E+00   -9.7000046904E-02    1.6647194180E+01
   13600    1.1873917298E+00   -9.7740278548E-02    1.6703960296E+01
   13700    1.1932683340E+00   -9.8812659149E-02    1.6760329189E+01
   13800    1.1992148767E+00   -1.0022201579E-01    1.6816302168E+01
   13900    1.2052033514E+00   -1.0197240960E-01    1.6871882266E+01
   14000    1.2112050785E+00   -1.0406710163E-01    1.6927074158E+01
   14100    1.2171908271E+00   -1.0650848699E-01    1.6981884059E+01
   14200    1.2231309388E+00   -1.0929800118E-01    1.7036319628E+01
   14300    1.2289954502E+00   -1.1243600270E-01    1.7090389860E+01
   14400    1.2347542111E+00   -1.1592163703E-01    1.7144104987E+01
   14500    1.2403769993E+00   -1.1975268652E-01    1.7197476376E+01
   14600    1.2458336322E+00   -1.2392541175E-01    1.7250516429E+01
   14700    1.2510940778E+00   -1.2843439056E-01    1.7303238491E+01
   14800    1.2561285701E+00   -1.3327236190E-01    1.7355656754E+01
   14900    1.2609077304E+00   -1.3843008179E-01    1.7407786180E+01
   15000    1.2654026988E+00   -1.4389619912E-01    1.7459642411E+01
   15100    1.2695852780E+00   -1.4965715922E-01    1.7511241703E+01
   15200    1.2734280900E+00   -1.5569714164E-01    1.7562600846E+01
   15300    1.2769047441E+00   -1.6199803701E-01    1.7613737103E+01
   15400    1.2799900145E+00   -1.6853946712E-01    1.7664668146E+01
   15500    1.2826600225E+00   -1.7529884990E-01    1.7715411994E+01
   15600    1.2848924186E+00   -1.8225150854E-01    1.7765986956E+01
   15700    1.2866665597E+00   -1.8937082262E-01    1.7816411581E+01
   15800    1.2879636733E+00   -1.9662841811E-01    1.7866704599E+01
   15900    1.2887670064E+00   -2.0399439036E-01    1.7916884878E+01
   16000    1.2890619510E+00   -2.1143755331E-01    1.7966971371E+01
   16100    1.2888361449E+00   -2.1892570749E-01    1.8016983078E+01
   16200    1.2880795433E+00   -2.2642591969E-01    1.8066939002E+01
   16300    1.2867844615E+00   -2.3390480554E-01    1.8116858113E+01
   16400    1.2849455878E+00   -2.4132880767E-01    1.8166759316E+01
   16500    1.2825599672E+00   -2.4866446313E-01    1.8216661422E+01
   16600    1.2796269610E+00   -2.5587865585E-01    1.8266583129E+01
   16700    1.2761481821E+00   -2.6293884971E-01    1.8316542999E+01
   16800    1.2721274117E+00   -2.6981329970E-01    1.8366559450E+01
   16900    1.2675705009E+00   -2.7647124001E-01    1.8416650746E+01
   17000    1.2624852603E+00   -2.8288304856E-01    1.8466835001E+01
   17100    1.2568813416E+00   -2.8902038860E-01    1.8517130179E+01
   17200    1.2507701149E+00   -2.9485632740E-01    1.8567554110E+01
   17300    1.2441645441E+00   -3.0036543339E-01    1.8618124508E+01
   17400    1.2370790620E+00   -3.0552385311E-01    1.8668858996E+01
   17500    1.2295294489E+00   -3.1030936995E-01    1.8719775134E+01
   17600    1.2215327143E+00   -3.1470144634E-01    1.8770890461E+01
   17700    1.2131069831E+00   -3.1868125127E-01    1.8822222533E+01
   17800    1.2042713869E+00   -3.2223167466E-01    1.8873788975E+01
   17900    1.1950459618E+00   -3.2533732988E-01    1.8925607527E+01
   18000    1.1854515507E+00   -3.2798454534E-01    1.8977696102E+01
   18100    1.1755097123E+00   -3.3016134566E-01    1.9030072845E+01
   18200    1.1652426371E+00   -3.3185742310E-01    1.9082756188E+01
   18300    1.1546730691E+00   -3.3306409946E-01    1.9135764910E+01
   18400    1.1438242357E+00   -3.3377427907E-01    1.9189118199E+01
   18500    1.1327197835E+00   -3.3398239358E-01    1.9242835697E+01
   18600    1.1213837230E+00   -3.3368433942E-01    1.9296937556E+01
   18700    1.1098403788E+00   -3.3287740902E-01    1.9351444479E+01
   18800    1.0981143473E+00   -3.3156021727E-01    1.9406377748E+01
   18900    1.0862304607E+00   -3.2973262448E-01    1.9461759245E+01
   19000    1.0742137567E+00   -3.2739565481E-01    1.9517611461E+01
   19100    1.0620894567E+00   -3.2455140832E-01    1.9573957485E+01
   19200    1.0498829462E+00   -3.2120297931E-01    1.9630820971E+01
   19300    1.0376197598E+00   -3.1735437648E-01    1.9688226097E+01
   19400    1.0253255738E+00   -3.1301043463E-01    1.9746197489E+01
   19500    1.0130262096E+00   -3.0817671824E-01    1.9804760126E+01
   19600    1.0007476221E+00   -3.0285946466E-01    1.9863939216E+01
   19700    9.8851590513E-01   -2.9706550229E-01    1.9923760049E+01
   19800    9.7635730858E-01   -2.9080215767E-01    1.9984247813E+01
   19900    9.6429821572E-01   -2.8407724850E-01    2.0045427386E+01
   20000    9.5236518819E-01   -2.7689897004E-01    2.0107323095E+01
   20100    9.4058493704E-01   -2.6927592092E-01    2.0169958447E+01
   20200    9.2898436826E-01   -2.6121702540E-01    2.0233355827E+01
   20300    9.1759055818E-01   -2.5273159736E-01    2.0297536173E+01
   20400    9.0643080060E-01   -2.4382930081E-01    2.0362518617E+01
   20500    8.9553253001E-01   -2.3452028536E-01    2.0428320107E+01
   20600    8.8492337380E-01   -2.2481512664E-01    2.0494954987E+01
   20700    8.7463101786E-01   -2.1472508688E-01    2.0562434599E+01
   20800    8.6468316407E-01   -2.0426222025E-01    2.0630766865E+01
   20900    8.5510742186E-01   -1.9343949494E-01    2.0699955857E+01
   21000    8.4593109610E-01   -1.8227096496E-01    2.0770001384E+01
   21100    8.3718104849E-01   -1.7077182443E-01    2.0840898594E+01
   21200    8.2888357695E-01   -1.5895835263E-01    2.0912637577E+01
   21300    8.2106417108E-01   -1.4684815483E-01    2.0985203081E+01
   21400    8.1374729656E-01   -1.3446020978E-01    2.1058574256E+01
   21500    8.0695620647E-01   -1.2181478995E-01    2.1132724434E+01
   21600    8.0071276992E-01   -1.0893332884E-01    2.1207620977E+01
   21700    7.9503733150E-01   -9.5838240400E-02    2.1283225211E+01
   21800    7.8994861217E-01   -8.2552703215E-02    2.1359492444E+01
   21900    7.8546365423E-01   -6.9100429687E-02    2.1436372073E+01
   22000    7.8159780240E-01   -5.5505447136E-02    2.1513807797E+01
   22100    7.7836470274E-01   -4.1791920002E-02    2.1591737927E+01
   22200    7.7577629561E-01   -2.7984037818E-02    2.1670095795E+01
   22300    7.7384277812E-01   -1.4105980760E-02    2.1748810273E+01
   22400    7.7257251814E-01   -1.8195499827E-04    2.1827806389E+01
   22500    7.7197191238E-01    1.3763731392E-02    2.1907006029E+01
   22600    7.7204519340E-01    2.7706591548E-02    2.1986328722E+01
   22700    7.7279409711E-01    4.1621784694E-02    2.2065692550E+01
   22800    7.7421759355E-01    5.5484126719E-02    2.2145015089E+01
   22900    7.7631183841E-01    6.9268405008E-02    2.2224214306E+01
   23000    7.7907020023E-01    8.2949642736E-02    2.2303209496E+01
   23100    7.8248345526E-01    9.6503374099E-02    2.2381922176E+01
   23200    7.8653996090E-01    1.0990595753E-01    2.2460276930E+01
   23300    7.9122590199E-01    1.2313468084E-01    2.2538202216E+01
   23400    7.9652557615E-01    1.3616793436E-01    2.2615631011E+01
   23500    8.0242166933E-01    1.4898522510E-01    2.2692501368E+01
   23600    8.0889541727E-01    1.6156714056E-01    2.2768756849E+01
   23700    8.1592670039E-01    1.7389523545E-01    2.2844346850E+01
   23800    8.2349409320E-01    1.8595197295E-01    2.2919226806E+01
   23900    8.3157494217E-01    1.9772062308E-01    2.2993358296E+01
   24000    8.4014544117E-01    2.0918524621E-01    2.3066709037E+01
   24100    8.4918077501E-01    2.2033065405E-01    2.3139252794E+01
   24200    8.5865531580E-01    2.3114237449E-01    2.3210969214E+01
   24300    8.6854284195E-01    2.4160662070E-01    2.3281843575E+01
   24400    8.7881677419E-01    2.5171022439E-01    2.3351866480E+01
   24500    8.8945039468E-01    2.6144054892E-01    2.3421033499E+01
   24600    9.0041702476E-01    2.7078539415E-01    2.3489344768E+01
   24700    9.1169015300E-01    2.7973290104E-01    2.3556804571E+01
   24800    9.2324351708E-01    2.8827146099E-01    2.3623420904E+01
   24900    9.3505114516E-01    2.9638964004E-01    2.3689205045E+01
   25000    9.4708736809E-01    3.0407612055E-01    2.3754171126E+01
   25100    9.5932681315E-01    3.1131966058E-01    2.3818335725E+01
   25200    9.7174438661E-01    3.1810906912E-01    2.3881717479E+01
   25300    9.8431524842E-01    3.2443319637E-01    2.3944336716E+01
   25400    9.9701477839E-01    3.3028093832E-01    2.4006215118E+01
   25500    1.0098185318E+00    3.3564125685E-01    2.4067375408E+01
   25600    1.0227021815E+00    3.4050321728E-01    2.4127841075E+01
   25700    1.0356414456E+00    3.4485604613E-01    2.4187636127E+01
   25800    1.0486120012E+00    3.4868921108E-01    2.4246784871E+01
   25900    1.0615893877E+00    3.5199252485E-01    2.4305311736E+01
   26000    1.0745489052E+00    3.5475627271E-01    2.4363241117E+01
   26100    1.0874655149E+00    3.5697136258E-01    2.4420597255E+01
   26200    1.1003137480E+00    3.5862949433E-01    2.4477404137E+01
   26300    1.1130676319E+00    3.5972334432E-01    2.4533685430E+01
   26400    1.1257006378E+00    3.6024675975E-01    2.4589464430E+01
   26500    1.1381856573E+00    3.6019495722E-01    2.4644764036E+01
   26600    1.1504950075E+00    3.5956471990E-01    2.4699606734E+01
   26700    1.1626004700E+00    3.5835458824E-01    2.4754014605E+01
   26800    1.1744733594E+00    3.5656504016E-01    2.4808009337E+01
   26900    1.1860846232E+00    3.5419865740E-01    2.4861612248E+01
   27000    1.1974049681E+00    3.5126027615E-01    2.4914844317E+01
   27100    1.2084050117E+00    3.4775712087E-01    2.4967726222E+01
   27200    1.2190554544E+00    3.4369891988E-01    2.5020278378E+01
   27300    1.2293272719E+00    3.3909800181E-01    2.5072520981E+01
   27400    1.2391919236E+00    3.3396937127E-01    2.5124474048E+01
   27500    1.2486215755E+00    3.2833076177E-01    2.5176157466E+01
   27600    1.2575893369E+00    3.2220266351E-01    2.5227591029E+01
   27700    1.2660695065E+00    3.1560832293E-01    2.5278794481E+01
   27800    1.2740378276E+00    3.0857371075E-01    2.5329787550E+01
   27900    1.2814717475E+00    3.0112745572E-01    2.5380589975E+01
   28000    1.2883506773E+00    2.9330074189E-01    2.5431221537E+01
   28100    1.2946562483E+00    2.8512716794E-01    2.5481702077E+01
   28200    1.3003725587E+00    2.7664256679E-01    2.5532051503E+01
   28300    1.3054864051E+00    2.6788478504E-01    2.5582289803E+01
   28400    1.3099874936E+00    2.5889342215E-01    2.5632437043E+01
   28500    1.3138686223E+00    2.4970953060E-01    2.5682513356E+01
   28600    1.3171258317E+00    2.4037527979E-01    2.5732538933E+01
   28700    1.3197585148E+00    2.3093358747E-01    2.5782534002E+01
   28800    1.3217694827E+00    2.2142772455E-01    2.5832518798E+01
   28900    1.3231649821E+00    2.1190090104E-01    2.5882513535E+01
   29000    1.3239546609E+00    2.0239584145E-01    2.5932538361E+01
   29100    1.3241514825E+00    1.9295435950E-01    2.5982613325E+01
   29200    1.3237715875E+00    1.8361694155E-01    2.6032758317E+01
   29300    1.3228341081E+00    1.7442234864E-01    2.6082993029E+01
   29400    1.3213609370E+00    1.6540724658E-01    2.6133336895E+01
   29500    1.3193764591E+00    1.5660587344E-01    2.6183809039E+01
   29600    1.3169072538E+00    1.4804975290E-01    2.6234428215E+01
   29700    1.3139817762E+00    1.3976746122E-01    2.6285212754E+01
   29800    1.3106300284E+00    1.3178445397E-01    2.6336180501E+01
   29900    1.3068832318E+00    1.2412295665E-01    2.6387348763E+01
   30000    1.3027735101E+00    1.1680192074E-01    2.6438734247E+01
   30100    1.2983335927E+00    1.0983704422E-01    2.6490353001E+01
   30200    1.2935965466E+00    1.0324085282E-01    2.6542220366E+01
   30300    1.2885955412E+00    9.7022836041E-02    2.6594350906E+01
   30400    1.2833636508E+00    9.1189630794E-02    2.6646758360E+01
   30500    1.2779336943E+00    8.5745244226E-02    2.6699455577E+01
   30600    1.2723381124E+00    8.0691307300E-02    2.6752454452E+01
   30700    1.2666088781E+00    7.6027350603E-02    2.6805765867E+01
   30800    1.2607774351E+00    7.1751094039E-02    2.6859399615E+01
   30900    1.2548746608E+00    6.7858741944E-02    2.6913364334E+01
   31000    1.2489308421E+00    6.4345274938E-02    2.6967667429E+01
   31100    1.2429756599E+00    6.1204729198E-02    2.7022314994E+01
   31200    1.2370381710E+00    5.8430453260E-02    2.7077311737E+01
   31300    1.2311467794E+00    5.6015332033E-02    2.7132660891E+01
   31400    1.2253291900E+00    5.3951967760E-02    2.7188364147E+01
   31500    1.2196123402E+00    5.2232808609E-02    2.7244421569E+01
   31600    1.2140223047E+00    5.0850217348E-02    2.7300831534E+01
   31700    1.2085841782E+00    4.9796475430E-02    2.7357590672E+01
   31800    1.2033219401E+00    4.9063721342E-02    2.7414693827E+01
   31900    1.1982583123E+00    4.8643826283E-02    2.7472134033E+01
   32000    1.1934146227E+00    4.8528214551E-02    2.7529902509E+01
   32100    1.1888106893E+00    4.8707640217E-02    2.7587988689E+01
   32200    1.1844647400E+00    4.9171935628E-02    2.7646380258E+01
   32300    1.1803933780E+00    4.9909750606E-02    2.7705063229E+01
   32400    1.1766116021E+00    5.0908303932E-02    2.7764022031E+01
   32500    1.1731328833E+00    5.2153169896E-02    2.7823239616E+01
   32600    1.1699692913E+00    5.3628122303E-02    2.7882697582E+01
   32700    1.1671316609E+00    5.5315055796E-02    2.7942376299E+01
   32800    1.1646297795E+00    5.7193999374E-02    2.8002255036E+01
   32900    1.1624725749E+00    5.9243228955E-02    2.8062312084E+01
   33000    1.1606682809E+00    6.1439476547E-02    2.8122524876E+01
   33100    1.1592245585E+00    6.3758223662E-02    2.8182870087E+01
   33200    1.1581485588E+00    6.6174056431E-02    2.8243323735E+01
   33300    1.1574469191E+00    6.8661052821E-02    2.8303861269E+01
   33400    1.1571256936E+00    7.1193168583E-02    2.8364457659E+01
   33500    1.1571902311E+00    7.3744587997E-02    2.8425087486E+01
   33600    1.1576450167E+00    7.6290011021E-02    2.8485725040E+01
   33700    1.1584935020E+00    7.8804856210E-02    2.8546344428E+01
   33800    1.1597379431E+00    8.1265369816E-02    2.8606919701E+01
   33900    1.1613792663E+00    8.3648643618E-02    2.8667424988E+01
   34000    1.1634169719E+00    8.5932553513E-02    2.8727834648E+01
   34100    1.1658490774E+00    8.8095639869E-02    2.8788123424E+01
   34200    1.1686720963E+00    9.0116953088E-02    2.8848266610E+01
   34300    1.1718810432E+00    9.1975889616E-02    2.8908240211E+01
   34400    1.1754694514E+00    9.3652039081E-02    2.8968021103E+01
   34500    1.1794293926E+00    9.5125060044E-02    2.9027587181E+01
   34600    1.1837514889E+00    9.6374594715E-02    2.9086917507E+01
   34700    1.1884249116E+00    9.7380228840E-02    2.9145992429E+01
   34800    1.1934373638E+00    9.8121497894E-02    2.9204793705E+01
   34900    1.1987750472E+00    9.8577937122E-02    2.9263304599E+01
   35000    1.2044226167E+00    9.8729171629E-02    2.9321509973E+01
   35100    1.2103631250E+00    9.8555040124E-02    2.9379396356E+01
   35200    1.2165779636E+00    9.8035745938E-02    2.9436952006E+01
   35300    1.2230468033E+00    9.7152029061E-02    2.9494166954E+01
   35400    1.2297475409E+00    9.5885352827E-02    2.9551033037E+01
   35500    1.2366562556E+00    9.4218099997E-02    2.9607543916E+01
   35600    1.2437471822E+00    9.2133774177E-02    2.9663695081E+01
   35700    1.2509927036E+00    8.9617203593E-02    2.9719483844E+01
   35800    1.2583633674E+00    8.6654744651E-02    2.9774909322E+01
   35900    1.2658279306E+00    8.3234483467E-02    2.9829972400E+01
   36000    1.2733534336E+00    7.9346433354E-02    2.9884675695E+01
   36100    1.2809053043E+00    7.4982725700E-02    2.9939023500E+01
   36200    1.2884474937E+00    7.0137790993E-02    2.9993021723E+01
   36300    1.2959426416E+00    6.4808526300E-02    3.0046677824E+01
   36400    1.3033522698E+00    5.8994445517E-02    3.0100000734E+01
   36500    1.3106370022E+00    5.2697809406E-02    3.0153000777E+01
   36600    1.3177568077E+00    4.5923733631E-02    3.0205689583E+01
   36700    1.3246712632E+00    3.8680274332E-02    3.0258079998E+01
   36800    1.3313398337E+00    3.0978491880E-02    3.0310185990E+01
   36900    1.3377221676E+00    2.2832493730E-02    3.0362022548E+01
   37000    1.3437784028E+00    1.4259456706E-02    3.0413605585E+01
   37100    1.3494694834E+00    5.2796276566E-03    3.0464951840E+01
   37200    1.3547574839E+00   -4.0837003363E-03    3.0516078779E+01
   37300    1.3596059365E+00   -1.3804241449E-02    3.0567004501E+01
   37400    1.3639801599E+00   -2.3852805718E-02    3.0617747652E+01
   37500    1.3678475822E+00   -3.4197428227E-02    3.0668327338E+01
   37600    1.3711780531E+00   -4.4803543916E-02    3.0718763050E+01
   37700    1.3739441385E+00   -5.5634210472E-02    3.0769074592E+01
   37800    1.3761213891E+00   -6.6650378241E-02    3.0819282008E+01
   37900    1.3776885786E+00   -7.7811205305E-02    3.0869405528E+01
   38000    1.3786279021E+00   -8.9074410288E-02    3.0919465505E+01
   38100    1.3789251316E+00   -1.0039665608E-01    3.0969482363E+01
   38200    1.3785697241E+00   -1.1173395367E-01    3.1019476554E+01
   38300    1.3775548795E+00   -1.2304207705E-01    3.1069468519E+01
   38400    1.3758775474E+00   -1.3427697777E-01    3.1119478652E+01
   38500    1.3735383842E+00   -1.4539519079E-01    3.1169527279E+01
   38600    1.3705416622E+00   -1.5635422283E-01    3.1219634639E+01
   38700    1.3668951339E+00   -1.6711291654E-01    3.1269820873E+01
   38800    1.3626098568E+00   -1.7763178621E-01    3.1320106021E+01
   38900    1.3576999820E+00   -1.8787332104E-01    3.1370510023E+01
   39000    1.3521825125E+00   -1.9780225435E-01    3.1421052729E+01
   39100    1.3460770352E+00   -2.0738579782E-01    3.1471753908E+01
   39200    1.3394054319E+00   -2.1659384039E-01    3.1522633272E+01
   39300    1.3321915725E+00   -2.2539911113E-01    3.1573710490E+01
   39400    1.3244609965E+00   -2.3377730522E-01    3.1625005217E+01
   39500    1.3162405872E+00   -2.4170717095E-01    3.1676537116E+01
   39600    1.3075582455E+00   -2.4917055464E-01    3.1728325883E+01
   39700    1.2984425721E+00   -2.5615239972E-01    3.1780391272E+01
   39800    1.2889225661E+00   -2.6264069576E-01    3.1832753118E+01
   39900    1.2790273517E+00   -2.6862637413E-01    3.1885431354E+01
   40000    1.2687859435E+00   -2.7410314858E-01    3.1938446030E+01
