 sig=    1.000000000000000     
 dt=   1.0000000000000001E-009
 steps=      1000000
 x0=   0.1400000000000000         1.396200000000000      
    9.593700000000000     
 u=    50000.00000000000     
 v_perp=    1000000.000000000     
 
istep         r       z        zeta
    5000    8.8536170247E-01    4.6825866356E-01    1.0277745297E+01
    5100    8.7583513994E-01    5.0224922066E-01    1.0303291034E+01
    5200    8.6366048107E-01    5.4346521062E-01    1.0330342181E+01
    5300    8.4808011668E-01    5.9409973123E-01    1.0359334443E+01
    5400    8.2813689383E-01    6.5713206211E-01    1.0390920213E+01
    5500    8.0275154239E-01    7.3650526932E-01    1.0426117058E+01
    5600    7.7116159556E-01    8.3698052917E-01    1.0466586167E+01
    5700    7.3451793660E-01    9.6267026407E-01    1.0515162345E+01
    5800    7.0058493298E-01    1.1117344589E+00    1.0576812957E+01
    5900    6.9336212227E-01    1.2648992983E+00    1.0660079407E+01
    6000    7.5653708578E-01    1.3791338822E+00    1.0779249399E+01
    6100    9.0623370055E-01    1.4184116234E+00    1.0967640831E+01
    6200    1.0206155321E+00    1.4493490654E+00    1.1356882348E+01
    6300    1.1238592397E+00    1.8399941737E+00    1.2080344327E+01
    6400    3.0350546486E-01    1.0680810018E+01    1.2640802954E+01
    6500   -1.1789325581E+01    4.1167773168E+01    1.2373886950E+01
    6600   -1.6458376773E+01    4.5345186500E+01    1.2227909846E+01
    6700   -1.1494597894E+01    5.6152995933E+01    1.2505366347E+01
    6800    4.1286158116E+01    6.3922071194E+01    1.3609000703E+01
    6900    4.8907138032E+01    5.0155039414E+01    1.3781507180E+01
    7000    5.0461515257E+01    3.5637939098E+01    1.3974545469E+01
    7100    4.8251083470E+01    2.3303131139E+01    1.4184922109E+01
    7200    4.3928664580E+01    1.2870632262E+01    1.4410464724E+01
    7300    3.7795983607E+01    4.0564207997E+00    1.4649727059E+01
    7400    2.9440815972E+01   -1.5392625122E+00    1.4916289424E+01
    7500    2.4846945400E+01   -5.1725063311E+00    1.5225714584E+01
    7600    2.0103992935E+01   -1.5501072079E+01    1.5528499378E+01
    7700    5.5693719179E+00   -1.9986187467E+01    1.5955686753E+01
    7800   -1.3726301131E+02   -1.2514154464E+02    1.6023964350E+01
    7900   -1.7448307527E+02   -8.1235172123E+01    1.6282108912E+01
    8000   -2.2380533655E+02   -8.6947378285E+00    1.6568885761E+01
    8100   -2.2863041576E+02    1.9436539597E+01    1.6842315907E+01
    8200   -2.2127904842E+02    3.2767295543E+01    1.7097200998E+01
    8300   -2.2795377035E+02    6.4024976755E+01    1.7333205555E+01
    8400   -2.4916892151E+02    1.2167615824E+02    1.7558711068E+01
    8500   -2.6042119346E+02    1.8839607946E+02    1.7769845167E+01
    8600   -2.5614624539E+02    2.4808410789E+02    1.7962222587E+01
    8700   -2.4158846303E+02    2.9858482326E+02    1.8142792165E+01
    8800   -2.1993988664E+02    3.4341703232E+02    1.8317862105E+01
    8900   -1.9329585968E+02    3.8713942437E+02    1.8490474202E+01
    9000   -1.6353413498E+02    4.3631947444E+02    1.8662062163E+01
    9100   -1.3036447779E+02    4.9741026913E+02    1.8835055100E+01
    9200   -8.8650107969E+01    5.6258235402E+02    1.9012543474E+01
    9300   -4.0381715763E+01    5.9055560707E+02    1.9183068093E+01
    9400   -7.4017126656E+00    5.4558015687E+02    1.9315851482E+01
    9500    8.4399946546E+00    4.5610797415E+02    1.9409317771E+01
    9600    1.2097731172E+01    3.7649220409E+02    1.9485665006E+01
    9700    1.0541787468E+01    3.2109124542E+02    1.9556848565E+01
    9800    8.0807790893E+00    2.8300149059E+02    1.9626879547E+01
    9900    5.8435682225E+00    2.5501455932E+02    1.9697298857E+01
   10000    3.7682551445E+00    2.3254531870E+02    1.9769024961E+01
   10100    1.4359613733E+00    2.1283779774E+02    1.9842876921E+01
   10200   -1.6762824003E+00    1.9428003886E+02    1.9919730822E+01
   10300   -6.0474331760E+00    1.7615542323E+02    2.0000547742E+01
   10400   -1.1835450549E+01    1.5874100515E+02    2.0086280824E+01
   10500   -1.8311701739E+01    1.4361359049E+02    2.0177553528E+01
   10600   -2.2948591643E+01    1.3395620234E+02    2.0273895901E+01
   10700   -2.0194973780E+01    1.3491063980E+02    2.0372130995E+01
   10800    2.0438773045E-01    1.5507424902E+02    2.0462841429E+01
   10900    5.3955318030E+01    2.1146239326E+02    2.0521464770E+01
   11000    1.5519896947E+02    3.4540887012E+02    2.0473446721E+01
   11100    1.7804614464E+02    5.4378995895E+02    2.0049813433E+01
   11200    1.2347813076E+02    4.9719259223E+02    1.9924301773E+01
   11300    8.8528805256E+01    4.0994900641E+02    1.9903206888E+01
   11400    5.8448369530E+01    3.2187647615E+02    1.9924634619E+01
   11500    3.4156225340E+01    2.5544337359E+02    1.9970813518E+01
   11600    1.5831962583E+01    2.0940553387E+02    2.0033420976E+01
   11700    1.6527189467E+00    1.7703549881E+02    2.0108162520E+01
   11800   -9.4326346662E+00    1.5447542570E+02    2.0192460605E+01
   11900   -1.6115692221E+01    1.4163945626E+02    2.0283772380E+01
   12000   -1.3607853075E+01    1.4186751915E+02    2.0377428607E+01
   12100    7.7129041197E+00    1.6288985081E+02    2.0462702741E+01
   12200    6.2345306339E+01    2.2141008092E+02    2.0513478310E+01
   12300    1.6182677029E+02    3.5901138736E+02    2.0451695379E+01
   12400    1.7621389886E+02    5.4076886002E+02    2.0049080185E+01
   12500    1.2330196487E+02    4.9494840047E+02    1.9926780470E+01
   12600    8.8514079551E+01    4.0842186895E+02    1.9905792574E+01
   12700    5.8458675145E+01    3.2089974874E+02    1.9927180868E+01
   12800    3.4149871423E+01    2.5473275270E+02    1.9973346836E+01
   12900    1.5783500713E+01    2.0880809846E+02    2.0035990899E+01
   13000    1.5691223105E+00    1.7652445070E+02    2.0110809050E+01
   13100   -9.4982287409E+00    1.5410353537E+02    2.0195193985E+01
   13200   -1.6042367316E+01    1.4151833005E+02    2.0286540186E+01
   13300   -1.3175944076E+01    1.4217602534E+02    2.0380048568E+01
   13400    8.8545153227E+00    1.6394923537E+02    2.0464709429E+01
   13500    6.4583637668E+01    2.2389292856E+02    2.0513695136E+01
   13600    1.6513718985E+02    3.6486458818E+02    2.0445793959E+01
   13700    1.7401340914E+02    5.4023223258E+02    2.0042516294E+01
   13800    1.2215341617E+02    4.9255980686E+02    1.9925418276E+01
   13900    8.7582568849E+01    4.0557762728E+02    1.9905988406E+01
   14000    5.7674920340E+01    3.1854956705E+02    1.9928220782E+01
   14100    3.3556903789E+01    2.5306100989E+02    1.9974918854E+01
   14200    1.5340169523E+01    2.0762274469E+02    2.0037939891E+01
   14300    1.2252858438E+00    1.7566324674E+02    2.0113050214E+01
   14400   -9.7427375353E+00    1.5351237267E+02    2.0197664563E+01
   14500   -1.6106621756E+01    1.4124071673E+02    2.0289149754E+01
   14600   -1.2867096321E+01    1.4235130461E+02    2.0382600887E+01
   14700    9.8753148538E+00    1.6487916504E+02    2.0466740502E+01
   14800    6.6711982615E+01    2.2625170219E+02    2.0514028347E+01
   14900    1.6837690242E+02    3.7068411336E+02    2.0439910857E+01
   15000    1.7186650259E+02    5.3963287021E+02    2.0036180760E+01
   15100    1.2099894984E+02    4.9015026996E+02    1.9924034795E+01
   15200    8.6637446548E+01    4.0271859711E+02    1.9906158013E+01
   15300    5.6881588656E+01    3.1619753068E+02    1.9929239082E+01
   15400    3.2958156669E+01    2.5139073479E+02    1.9976473698E+01
   15500    1.4893172156E+01    2.0643954111E+02    2.0039874894E+01
   15600    8.7958299705E-01    1.7480519046E+02    2.0115279272E+01
   15700   -9.9867250655E+00    1.5292601453E+02    2.0200123501E+01
   15800   -1.6166742101E+01    1.4097019286E+02    2.0291746063E+01
   15900   -1.2548569735E+01    1.4253735965E+02    2.0385134378E+01
   16000    1.0913154243E+01    1.6582788738E+02    2.0468738111E+01
   16100    6.8860271511E+01    2.2864973713E+02    2.0514285484E+01
   16200    1.7159928467E+02    3.7663435566E+02    2.0433670680E+01
   16300    1.6978170426E+02    5.3892555047E+02    2.0030184269E+01
   16400    1.1986036314E+02    4.8772409918E+02    1.9922716352E+01
   16500    8.5699736920E+01    3.9987599916E+02    1.9906355578E+01
   16600    5.6096943162E+01    3.1387533303E+02    1.9930269936E+01
   16700    3.2367059999E+01    2.4974388816E+02    1.9978033132E+01
   16800    1.4451546464E+01    2.0527193404E+02    2.0041809897E+01
   16900    5.3801663616E-01    1.7395836873E+02    2.0117505261E+01
   17000   -1.0225972041E+01    1.5234962936E+02    2.0202576509E+01
   17100   -1.6219347670E+01    1.4071056292E+02    2.0294332292E+01
   17200   -1.2217176369E+01    1.4273758205E+02    2.0387649857E+01
   17300    1.1971234854E+01    1.6679898075E+02    2.0470700313E+01
   17400    7.1031134593E+01    2.3109131764E+02    2.0514460382E+01
   17500    1.7479845497E+02    3.8272190929E+02    2.0427041603E+01
   17600    1.6775697824E+02    5.3811998380E+02    2.0024503117E+01
   17700    1.1873756454E+02    4.8528253230E+02    1.9921462684E+01
   17800    8.4769904046E+01    3.9705133219E+02    1.9906581511E+01
   17900    5.5321383366E+01    3.1158352176E+02    1.9931313682E+01
   18000    3.1783823574E+01    2.4812059718E+02    1.9979597383E+01
   18100    1.4015421635E+01    2.0411997586E+02    2.0043745030E+01
   18200    2.0069569143E-01    1.7312283130E+02    2.0119728231E+01
   18300   -1.0460367026E+01    1.5178326659E+02    2.0205023563E+01
   18400   -1.6264320130E+01    1.4046187175E+02    2.0296908326E+01
   18500   -1.1872801117E+01    1.4295203486E+02    2.0390147070E+01
   18600    1.3049555585E+01    1.6779258605E+02    2.0472626571E+01
   18700    7.3224196556E+01    2.3357696097E+02    2.0514551359E+01
   18800    1.7796592074E+02    3.8894921828E+02    2.0419997769E+01
   18900    1.6578990977E+02    5.3722559444E+02    2.0019113310E+01
   19000    1.1762997689E+02    4.8282669701E+02    1.9920271606E+01
   19100    8.3847931970E+01    3.9424534269E+02    1.9906834987E+01
   19200    5.4554884226E+01    3.0932189554E+02    1.9932369876E+01
   19300    3.1208347173E+01    2.4652048246E+02    1.9981166175E+01
   19400    1.3584719930E+01    2.0298341184E+02    2.0045680099E+01
   19500   -1.3240771256E-01    1.7229844328E+02    2.0121948024E+01
   19600   -1.0689894959E+01    1.5122685648E+02    2.0207464502E+01
   19700   -1.6301619540E+01    1.4022407504E+02    2.0299473972E+01
   19800   -1.1515405559E+01    1.4318070104E+02    2.0392625741E+01
   19900    1.4148028935E+01    1.6880876007E+02    2.0474516381E+01
   20000    7.5439001868E+01    2.3610710541E+02    2.0514556804E+01
   20100    1.8109153091E+02    3.9531791948E+02    2.0412511051E+01
   20200    1.6387805396E+02    5.3625053572E+02    2.0013993355E+01
   20300    1.1653704248E+02    4.8035770636E+02    1.9919140995E+01
   20400    8.2933799225E+01    3.9145872009E+02    1.9907115174E+01
   20500    5.3797407274E+01    3.0709022154E+02    1.9933438065E+01
   20600    3.0640523816E+01    2.4494315777E+02    1.9982739229E+01
   20700    1.3159360720E+01    2.0186198602E+02    2.0047614907E+01
   20800   -4.6132324232E-01    1.7148506877E+02    2.0124164477E+01
   20900   -1.0914542860E+01    1.5068032741E+02    2.0209899166E+01
   21000   -1.6331209166E+01    1.3999712585E+02    2.0302029038E+01
   21100   -1.1144956952E+01    1.4342356038E+02    2.0395085595E+01
   21200    1.5266554906E+01    1.6984755506E+02    2.0476369240E+01
   21300    7.7675083972E+01    2.3868219875E+02    2.0514475071E+01
   21400    1.8416315314E+02    4.0182857948E+02    2.0404550767E+01
   21500    1.6201899203E+02    5.3520187873E+02    2.0009124009E+01
   21600    1.1545823356E+02    4.7787666210E+02    1.9918068823E+01
   21700    8.2027489386E+01    3.8869211380E+02    1.9907421263E+01
   21800    5.3048910415E+01    3.0488825357E+02    1.9934517807E+01
   21900    3.0080246976E+01    2.4338824191E+02    1.9984316268E+01
   22000    1.2739265246E+01    2.0075544826E+02    2.0049549257E+01
   22100   -7.8607923951E-01    1.7068257505E+02    2.0126377427E+01
   22200   -1.1134297666E+01    1.5014360851E+02    2.0212327393E+01
   22300   -1.6353053768E+01    1.3978097663E+02    2.0304573331E+01
   22400   -1.0761426647E+01    1.4368059131E+02    2.0397526356E+01
   22500    1.6405022687E+01    1.7090902055E+02    2.0478184647E+01
   22600    7.9931967092E+01    2.4130270102E+02    2.0514304470E+01
   22700    1.8716625477E+02    4.0848021964E+02    2.0396083716E+01
   22800    1.6021036367E+02    5.3408578830E+02    2.0004487985E+01
   22900    1.1439305112E+02    4.7538465510E+02    1.9917053151E+01
   23000    8.1128990673E+01    3.8594613400E+02    1.9907752463E+01
   23100    5.2309348292E+01    3.0271573355E+02    1.9935608668E+01
   23200    2.9527410836E+01    2.4185535908E+02    1.9985897021E+01
   23300    1.2324356714E+01    1.9966355427E+02    2.0051482956E+01
   23400   -1.1067026999E+00    1.6989083250E+02    2.0128586715E+01
   23500   -1.1349146241E+01    1.4961662968E+02    2.0214749023E+01
   23600   -1.6367119620E+01    1.3957557918E+02    2.0307106660E+01
   23700   -1.0364790161E+01    1.4395177084E+02    2.0399947752E+01
   23800    1.7563310633E+01    1.7199320332E+02    2.0479962100E+01
   23900    8.2209166358E+01    2.4396908531E+02    2.0514043266E+01
   24000    1.9008340867E+02    4.1526966502E+02    2.0387074428E+01
   24100    1.5844988753E+02    5.3290766755E+02    2.0000069716E+01
   24200    1.1334102366E+02    4.7288276542E+02    1.9916092128E+01
   24300    8.0238295329E+01    3.8322135216E+02    1.9908108008E+01
   24400    5.1578672419E+01    3.0057239259E+02    1.9936710224E+01
   24500    2.8981910373E+01    2.4034413900E+02    1.9987481219E+01
   24600    1.1914560271E+01    1.9858606550E+02    2.0053415814E+01
   24700   -1.4232193246E+00    1.6910971458E+02    2.0130792180E+01
   24800   -1.1559075433E+01    1.4909932153E+02    2.0217163897E+01
   24900   -1.6373374567E+01    1.3938088468E+02    2.0309628834E+01
   25000   -9.9550272753E+00    1.4423707455E+02    2.0402349510E+01
   25100    1.8741286223E+01    1.7310014728E+02    2.0481701097E+01
   25200    8.4506187806E+01    2.4668183851E+02    2.0513689677E+01
   25300    1.9289372894E+02    4.2219066355E+02    2.0377485774E+01
   25400    1.5673537350E+02    5.3167227669E+02    1.9995855133E+01
   25500    1.1230170584E+02    4.7037206224E+02    1.9915183980E+01
   25600    7.9355399026E+01    3.8051830167E+02    1.9908487148E+01
   25700    5.0856831319E+01    2.9845795208E+02    1.9937822059E+01
   25800    2.8443641437E+01    2.3885421704E+02    1.9989068602E+01
   25900    1.1509802980E+01    1.9752274900E+02    2.0055347640E+01
   26000   -1.7356535733E+00    1.6833909765E+02    2.0132993666E+01
   26100   -1.1764072132E+01    1.4859161530E+02    2.0219571854E+01
   26200   -1.6371788088E+01    1.3919684361E+02    2.0312139662E+01
   26300   -9.5321221422E+00    1.4453647648E+02    2.0404731359E+01
   26400    1.9938806038E+01    1.7422989338E+02    2.0483401138E+01
   26500    8.6822528270E+01    2.4944146213E+02    2.0513241871E+01
   26600    1.9557226048E+02    4.2923271169E+02    2.0367280131E+01
   26700    1.5506472924E+02    5.3038383102E+02    1.9991831491E+01
   26800    1.1127467732E+02    4.6785360365E+02    1.9914327006E+01
   26900    7.8480300305E+01    3.7783747849E+02    1.9908889154E+01
   27000    5.0143770671E+01    2.9637212457E+02    1.9938943768E+01
   27100    2.7912500823E+01    2.3738523421E+02    1.9990658910E+01
   27200    1.1110013795E+01    1.9647337730E+02    2.0057278249E+01
   27300   -2.0440287166E+00    1.6757886086E+02    2.0135191014E+01
   27400   -1.1964123327E+01    1.4809344278E+02    2.0221972737E+01
   27500   -1.6362331350E+01    1.3902340572E+02    2.0314638956E+01
   27600   -9.0960633908E+00    1.4484994912E+02    2.0407093031E+01
   27700    2.1155715752E+01    1.7538247954E+02    2.0485061721E+01
   27800    8.9157675156E+01    2.5224847308E+02    2.0512697961E+01
   27900    1.9808938279E+02    4.3637952362E+02    2.0356421407E+01
   28000    1.5343596281E+02    5.2904608232E+02    1.9987987209E+01
   28100    1.1025954166E+02    4.6532843626E+02    1.9913519578E+01
   28200    7.7613000052E+01    3.7517934190E+02    1.9909313314E+01
   28300    4.9439433451E+01    2.9431461480E+02    1.9940074953E+01
   28400    2.7388386331E+01    2.3593683730E+02    1.9992251890E+01
   28500    1.0715123531E+01    1.9543772828E+02    2.0059207456E+01
   28600   -2.3483668885E+00    1.6682888609E+02    2.0137384068E+01
   28700   -1.2159216161E+01    1.4760473627E+02    2.0224366388E+01
   28800   -1.6344977274E+01    1.3886052001E+02    2.0317126525E+01
   28900   -8.6468442284E+00    1.4517746330E+02    2.0409434258E+01
   29000    2.2391850142E+01    1.7655794058E+02    2.0486682348E+01
   29100    9.1511106069E+01    2.5510340452E+02    2.0512056000E+01
   29200    2.0041035074E+02    4.4360710751E+02    2.0344878294E+01
   29300    1.5184718257E+02    5.2766238653E+02    1.9984311733E+01
   29400    1.0925592523E+02    4.6279759471E+02    1.9912760128E+01
   29500    7.6753501010E+01    3.7254431534E+02    1.9909758937E+01
   29600    4.8743760078E+01    2.9228512050E+02    1.9941215225E+01
   29700    2.6871196829E+01    2.3450867887E+02    1.9993847292E+01
   29800    1.0325064837E+01    1.9441558505E+02    2.0061135080E+01
   29900   -2.6486891384E+00    1.6608905778E+02    2.0139572674E+01
   30000   -1.2349337988E+01    1.4712542849E+02    2.0226752649E+01
   30100   -1.6319700585E+01    1.3870813470E+02    2.0319602184E+01
   30200   -8.1844625423E+00    1.4551898814E+02    2.0411754773E+01
   30300    2.3647033123E+01    1.7775630809E+02    2.0488262518E+01
   30400    9.3882288308E+01    2.5800680670E+02    2.0511313983E+01
   30500    2.0249519153E+02    4.5088148925E+02    2.0332629191E+01
   30600    1.5029659527E+02    5.2623576048E+02    1.9980795421E+01
   30700    1.0826347620E+02    4.6026210112E+02    1.9912047152E+01
   30800    7.5901807317E+01    3.6993278725E+02    1.9910225346E+01
   30900    4.8056688566E+01    2.9028333325E+02    1.9942364202E+01
   31000    2.6360832306E+01    2.3310041731E+02    1.9995444870E+01
   31100    9.9397721631E+00    1.9340673583E+02    2.0063060939E+01
   31200   -2.9450154831E+00    1.6535926288E+02    2.0141756677E+01
   31300   -1.2534476427E+01    1.4665545256E+02    2.0229131364E+01
   31400   -1.6286477873E+01    1.3856619716E+02    2.0322065744E+01
   31500   -7.7089209996E+00    1.4587449102E+02    2.0414054314E+01
   31600    2.4921077793E+01    1.7897761041E+02    2.0489801734E+01
   31700    9.6270678179E+01    2.6095924786E+02    2.0510469835E+01
   31800    2.0429930592E+02    4.5815629149E+02    2.0319669152E+01
   31900    1.4878250298E+02    5.2476892947E+02    1.9977429442E+01
   32000    1.0728186358E+02    4.5772296444E+02    1.9911379201E+01
   32100    7.5057924086E+01    3.6734511197E+02    1.9910711883E+01
   32200    4.7378154670E+01    2.8830893928E+02    1.9943521510E+01
   32300    2.5857193925E+01    2.3171171682E+02    1.9997044382E+01
   32400    9.5591817321E+00    1.9241097380E+02    2.0064984856E+01
   32500   -3.2373649576E+00    1.6463939072E+02    2.0143935925E+01
   32600   -1.2714619415E+01    1.4619474191E+02    2.0231502377E+01
   32700   -1.6245287648E+01    1.3843465394E+02    2.0324517021E+01
   32800   -7.2202271464E+00    1.4624393746E+02    2.0416332618E+01
   32900    2.6213786507E+01    1.8022187253E+02    2.0491299497E+01
   33000    9.8675720129E+01    2.6396131512E+02    2.0509521411E+01
   33100    2.0577524838E+02    4.6537066887E+02    2.0306018844E+01
   33200    1.4730329925E+02    5.2326436744E+02    1.9974205687E+01
   33300    1.0631077626E+02    4.5518117976E+02    1.9910754882E+01
   33400    7.4221857013E+01    3.6478161075E+02    1.9911217904E+01
   33500    4.6708092031E+01    2.8636162020E+02    1.9944686784E+01
   33600    2.5360184064E+01    2.3034224747E+02    1.9998645590E+01
   33700    9.1832315059E+00    1.9142809703E+02    2.0066906654E+01
   33800   -3.5257556664E+00    1.6392933292E+02    2.0146110265E+01
   33900   -1.2889755259E+01    1.4574323024E+02    2.0233865532E+01
   34000   -1.6196110395E+01    1.3831345068E+02    2.0326955829E+01
   34100   -6.7183935035E+00    1.4662729108E+02    2.0418589425E+01
   34200    2.7524950959E+01    1.8148911603E+02    2.0492755312E+01
   34300    1.0109684567E+02    2.6701361541E+02    2.0508466490E+01
   34400    2.0687618609E+02    4.7244850943E+02    2.0291734640E+01
   34500    1.4585746489E+02    5.2172433104E+02    1.9971116690E+01
   34600    1.0534992216E+02    4.5263772752E+02    1.9910172852E+01
   34700    7.3393612016E+01    3.6224257269E+02    1.9911742784E+01
   34800    4.6046432329E+01    2.8444105369E+02    1.9945859665E+01
   34900    2.4869706359E+01    2.2899168516E+02    2.0000248260E+01
   35000    8.8118611532E+00    1.9045790828E+02    2.0068826160E+01
   35100   -3.8102048336E+00    1.6322898330E+02    2.0148279547E+01
   35200   -1.3059872690E+01    1.4530085144E+02    2.0236220676E+01
   35300   -1.6138928630E+01    1.3820253210E+02    2.0329381985E+01
   35400   -6.2034376616E+00    1.4702451354E+02    2.0420824477E+01
   35500    2.8854352294E+01    1.8277935902E+02    2.0494168682E+01
   35600    1.0353347206E+02    2.7011677638E+02    2.0507302765E+01
   35700    2.0756128198E+02    4.7930018175E+02    2.0276917509E+01
   35800    1.4444356349E+02    5.2015088851E+02    1.9968155566E+01
   35900    1.0439902738E+02    4.5009357280E+02    1.9909631813E+01
   36000    7.2573194908E+01    3.5972825580E+02    1.9912285910E+01
   36100    4.5393105419E+01    2.8254691418E+02    1.9947039801E+01
   36200    2.4385665739E+01    2.2765971163E+02    2.0001852160E+01
   36300    8.4450120157E+00    1.8950021497E+02    2.0070743200E+01
   36400   -4.0907288532E+00    1.6253823776E+02    2.0150443620E+01
   36500   -1.3224960909E+01    1.4486753960E+02    2.0238567654E+01
   36600   -1.6073726950E+01    1.3810184198E+02    2.0331795306E+01
   36700   -5.6753823731E+00    1.4743556444E+02    2.0423037520E+01
   36800    3.0201761231E+01    1.8409261611E+02    2.0495539114E+01
   36900    1.0598500078E+02    2.7327144738E+02    2.0506027843E+01
   37000    2.0780253154E+02    4.8582805936E+02    2.0261716808E+01
   37100    1.4306023702E+02    5.1854594438E+02    1.9965315948E+01
   37200    1.0345783530E+02    4.4754966449E+02    1.9909130515E+01
   37300    7.1760611098E+01    3.5723888804E+02    1.9912846685E+01
   37400    4.4748039484E+01    2.8067887345E+02    1.9948226848E+01
   37500    2.3907968460E+01    2.2634601442E+02    2.0003457063E+01
   37600    8.0826270743E+00    1.8855482898E+02    2.0072657605E+01
   37700   -4.3673433384E+00    1.6185699423E+02    2.0152602336E+01
   37800   -1.3385009643E+01    1.4444322888E+02    2.0240906314E+01
   37900   -1.6000492089E+01    1.3801132313E+02    2.0334195611E+01
   38000   -5.1342556420E+00    1.4786040128E+02    2.0425228299E+01
   38100    3.1566938209E+01    1.8542889832E+02    2.0496866115E+01
   38200    1.0845081563E+02    2.7647830043E+02    2.0504639231E+01
   38300    2.0759148140E+02    4.9193610005E+02    2.0246324653E+01
   38400    1.4170620131E+02    5.1691126057E+02    1.9962591936E+01
   38500    1.0252610588E+02    4.4500693452E+02    1.9908667751E+01
   38600    7.0955865317E+01    3.5477466836E+02    1.9913424526E+01
   38700    4.4111161167E+01    2.7883660124E+02    1.9949420467E+01
   38800    2.3436522132E+01    2.2505028685E+02    2.0005062746E+01
   38900    7.7246509138E+00    1.8762156660E+02    2.0074569205E+01
   39000   -4.6400631703E+00    1.6118515255E+02    2.0154755546E+01
   39100   -1.3540009186E+01    1.4402785353E+02    2.0243236502E+01
   39200   -1.5919212969E+01    1.3793091734E+02    2.0336582720E+01
   39300   -4.5800908106E+00    1.4829897940E+02    2.0427396565E+01
   39400    3.2949633548E+01    1.8678821305E+02    2.0498149192E+01
   39500    1.1093028062E+02    2.7973803113E+02    2.0503134331E+01
   39600    2.0694338702E+02    4.9754184107E+02    2.0230958858E+01
   39700    1.4038024185E+02    5.1524847451E+02    1.9959978053E+01
   39800    1.0160361483E+02    4.4246629706E+02    1.9908242351E+01
   39900    7.0158961378E+01    3.5233576783E+02    1.9914018864E+01
   40000    4.3482395710E+01    2.7701976576E+02    1.9950620327E+01
   40100    2.2971235743E+01    2.2377222801E+02    2.0006668987E+01
