 sig=          -1
 dt=   9.9999999999999994E-012
 steps=     2000000
 x0=  0.19499999284744263        1.3961999416351318        8.1237001419067383     
 u=   700000.00000000000     
 v_perp=   630000.00000000000     

istep          p0              t0              rout            zout
    8000    1.1591912962E+00    1.8607688403E-01    8.1687278742E+00
    8100    1.1590909865E+00    1.8599875124E-01    8.1692929022E+00
    8200    1.1589906478E+00    1.8592069982E-01    8.1698579829E+00
    8300    1.1588902801E+00    1.8584272975E-01    8.1704231162E+00
    8400    1.1587898837E+00    1.8576484106E-01    8.1709883022E+00
    8500    1.1586894585E+00    1.8568703374E-01    8.1715535408E+00
    8600    1.1585890046E+00    1.8560930782E-01    8.1721188322E+00
    8700    1.1584885222E+00    1.8553166329E-01    8.1726841763E+00
    8800    1.1583880113E+00    1.8545410017E-01    8.1732495731E+00
    8900    1.1582874721E+00    1.8537661846E-01    8.1738150228E+00
    9000    1.1581869045E+00    1.8529921817E-01    8.1743805252E+00
    9100    1.1580863088E+00    1.8522189931E-01    8.1749460805E+00
    9200    1.1579856850E+00    1.8514466188E-01    8.1755116887E+00
    9300    1.1578850331E+00    1.8506750590E-01    8.1760773498E+00
    9400    1.1577843534E+00    1.8499043137E-01    8.1766430638E+00
    9500    1.1576836458E+00    1.8491343829E-01    8.1772088307E+00
    9600    1.1575829104E+00    1.8483652669E-01    8.1777746506E+00
    9700    1.1574821475E+00    1.8475969655E-01    8.1783405236E+00
    9800    1.1573813569E+00    1.8468294790E-01    8.1789064495E+00
    9900    1.1572805389E+00    1.8460628073E-01    8.1794724285E+00
   10000    1.1571796936E+00    1.8452969506E-01    8.1800384606E+00
   10100    1.1570788209E+00    1.8445319089E-01    8.1806045459E+00
   10200    1.1569779211E+00    1.8437676823E-01    8.1811706842E+00
   10300    1.1568769941E+00    1.8430042709E-01    8.1817368757E+00
   10400    1.1567760402E+00    1.8422416746E-01    8.1823031204E+00
   10500    1.1566750593E+00    1.8414798937E-01    8.1828694183E+00
   10600    1.1565740516E+00    1.8407189281E-01    8.1834357694E+00
   10700    1.1564730172E+00    1.8399587779E-01    8.1840021739E+00
   10800    1.1563719561E+00    1.8391994432E-01    8.1845686316E+00
   10900    1.1562708684E+00    1.8384409240E-01    8.1851351426E+00
   11000    1.1561697543E+00    1.8376832204E-01    8.1857017070E+00
   11100    1.1560686138E+00    1.8369263325E-01    8.1862683247E+00
   11200    1.1559674471E+00    1.8361702603E-01    8.1868349959E+00
   11300    1.1558662541E+00    1.8354150039E-01    8.1874017204E+00
   11400    1.1557650350E+00    1.8346605633E-01    8.1879684985E+00
   11500    1.1556637899E+00    1.8339069386E-01    8.1885353300E+00
   11600    1.1555625189E+00    1.8331541298E-01    8.1891022150E+00
   11700    1.1554612221E+00    1.8324021371E-01    8.1896691535E+00
   11800    1.1553598995E+00    1.8316509604E-01    8.1902361456E+00
